Sentence,WorkerID,PartOfExp,Trial,ListPosition,Filename,Transcription,Condition,TrainingTestSet,ListNum,PresentationBlock,TestTalkerNameShort,TestTalkerName,TestTalkerID,Answer.accent_familiarity_place,Answer.audio_stall,Answer.comments,Answer.condition,Answer.errors,Answer.guess_accent,Answer.language_background,Answer.language_background_free,Answer.list_num,Answer.rsrb.age,Answer.rsrb.ethnicity,Answer.rsrb.protocol,Answer.rsrb.race,Answer.rsrb.raceother,Answer.rsrb.sex,Answer.speaker,assignmentsubmittime,ItemRepetition,OrderOfSubmission,SentenceID,Keywords,NumKeywords,Keywords_perSet,PropKeywordsCorrect,NumKeywordsCorrect,Condition.long,Condition2,AccentFamFreq,AudioQual,AudioType2_WoreHeadphones,AudioType,CurrentTalkerIDShort,CurrentTalkerID,RejectWorker,ReasonRejected,TrainingTalkerID,ExpRep_subj,Exp3_subj,Exp2_subj,Exp1_subj,TalkerID.gen,Keyword,TranscriptionStripped,IsCorrect,Experiment,Cond.treat,Cond.treatTS.vs.CNTL,Cond.treatMT.vs.CNTL,Cond.treatST.vs.CNTL,Cond.diff,Cond.diffTS.vs.MT,Cond.diffMT.vs.ST,Cond.diffST.vs.CNTL,Intercept.ranef,Intercept.ranef.1ab,TrainingTalkerID1,fold,tr_0,tr_2,tr_4,tr_6,tr_8,tr_10,tr_12,tr_14,tr_16,tr_18,tr_20,tr_22,tr_24,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6
A boy fell from the window.,e9a2c6b3f59f6990a2e100152386aac3,test,2,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,1Acc_Diff1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,at_work,no,,1Acc_Diff1Acc,,Russia,monolingual,Native American english,a_rev,43.0,NonHisp,RSRB00045955,white;,,Female,"2,4",2015-11-11T13:38:56Z,yes,113,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,other,external,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,window,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.2002417147602019,-0.2014225499290328,CMN_M_016,1,1.4418779906117742,1.4910869087859202,1.4800131777287628,1.4771218162578161,1.4557271307644044,1.4839710481396617,1.550359650976178,1.481961073945427,1.4861072371430888,1.5008700978893361,1.6054106910384347,1.7085550173464388,1.6728184292511574,1.4554337396253056,1.5153034064390627,4.36655030385615,1.4189721730329738,1.5028199524314871
A boy fell from the window.,d37e9541c9d1d792c2e939286c72aa76,test,5,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,5Acc_Diff1Acc,,Somewhere in Eastern Europe.,monolingual,American English (native),a,25.0,NonHisp,RSRB00045955,asian;,,Male,4,2015-11-11T13:40:21Z,yes,117,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",no,no,yes,no,Test talker 4,boy,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.03124347029557895,-0.1513629570381889,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2,1.4951664381351992,1.506022942382142,1.4838446758276664,1.4679417338003544,1.4697743720608647,1.482320052430442,1.5387895994370893,1.4695891805474939,1.4604481941755685,1.4854139853544284,1.5833998538742269,1.681735924891443,1.6590663885473285,1.4494795709001345,1.4752832233627156,4.207011264248357,1.4976093939011224,1.4592452293158358
A boy fell from the window.,d37e9541c9d1d792c2e939286c72aa76,test,5,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,5Acc_Diff1Acc,,Somewhere in Eastern Europe.,monolingual,American English (native),a,25.0,NonHisp,RSRB00045955,asian;,,Male,4,2015-11-11T13:40:21Z,yes,117,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",no,no,yes,no,Test talker 4,fell,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.03124347029557895,-0.1513629570381889,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2,1.4951664381351992,1.506022942382142,1.4838446758276664,1.4679417338003544,1.4697743720608647,1.482320052430442,1.5387895994370893,1.4695891805474939,1.4604481941755685,1.4854139853544284,1.5833998538742269,1.681735924891443,1.6590663885473285,1.4494795709001345,1.4752832233627156,4.207011264248357,1.4976093939011224,1.4592452293158358
A boy fell from the window.,d37e9541c9d1d792c2e939286c72aa76,test,5,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,5Acc_Diff1Acc,,Somewhere in Eastern Europe.,monolingual,American English (native),a,25.0,NonHisp,RSRB00045955,asian;,,Male,4,2015-11-11T13:40:21Z,yes,117,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,"CMN_M_037, CMN_M_021, CMN_M_032, CMN_M_016, CMN_M_035",no,no,yes,no,Test talker 4,window,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.03124347029557895,-0.1513629570381889,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_037",2,1.4951664381351992,1.506022942382142,1.4838446758276664,1.4679417338003544,1.4697743720608647,1.482320052430442,1.5387895994370893,1.4695891805474939,1.4604481941755685,1.4854139853544284,1.5833998538742269,1.681735924891443,1.6590663885473285,1.4494795709001345,1.4752832233627156,4.207011264248357,1.4976093939011224,1.4592452293158358
A boy fell from the window.,e933e4127113efac6d17b9c8ee834f2d,test,6,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,1Acc_Diff1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,never,few,,1Acc_Diff1Acc,,malaysia,monolingual,american english (native),a_rev,34.0,NonHisp,RSRB00045955,white;,,Male,"1,4",2015-11-11T13:37:10Z,yes,105,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,never,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_021,no,no,yes,no,Test talker 4,boy,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.2172197963330182,0.1938095796916033,CMN_M_021,1,1.5843829510410907,1.5686918289501248,1.520290902810998,1.4934673515088934,1.5056941246347255,1.4908763426383678,1.5482751975035924,1.4727080157284342,1.4594526638218137,1.4855218082538746,1.5738916359869783,1.6550045094604076,1.656968786743235,1.502695302026559,1.4997450689818395,4.1068785313606755,1.6493830698532703,1.4264113188923246
A boy fell from the window.,e933e4127113efac6d17b9c8ee834f2d,test,6,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,1Acc_Diff1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,never,few,,1Acc_Diff1Acc,,malaysia,monolingual,american english (native),a_rev,34.0,NonHisp,RSRB00045955,white;,,Male,"1,4",2015-11-11T13:37:10Z,yes,105,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,never,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_021,no,no,yes,no,Test talker 4,fell,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.2172197963330182,0.1938095796916033,CMN_M_021,1,1.5843829510410907,1.5686918289501248,1.520290902810998,1.4934673515088934,1.5056941246347255,1.4908763426383678,1.5482751975035924,1.4727080157284342,1.4594526638218137,1.4855218082538746,1.5738916359869783,1.6550045094604076,1.656968786743235,1.502695302026559,1.4997450689818395,4.1068785313606755,1.6493830698532703,1.4264113188923246
A boy fell from the window.,e933e4127113efac6d17b9c8ee834f2d,test,6,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window,1Acc_Diff1Acc,"set2,set1",a_rev,,43,ALL_043_M_CMN,4,never,few,,1Acc_Diff1Acc,,malaysia,monolingual,american english (native),a_rev,34.0,NonHisp,RSRB00045955,white;,,Male,"1,4",2015-11-11T13:37:10Z,yes,105,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,never,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_021,no,no,yes,no,Test talker 4,window,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.2172197963330182,0.1938095796916033,CMN_M_021,1,1.5843829510410907,1.5686918289501248,1.520290902810998,1.4934673515088934,1.5056941246347255,1.4908763426383678,1.5482751975035924,1.4727080157284342,1.4594526638218137,1.4855218082538746,1.5738916359869783,1.6550045094604076,1.656968786743235,1.502695302026559,1.4997450689818395,4.1068785313606755,1.6493830698532703,1.4264113188923246
A boy fell from the window.,d532bde115f8c12a01965c11bbe0862e,test,12,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,,a,30.0,NonHisp,RSRB00045955,white;,,Female,"5,4",2015-11-11T13:38:20Z,yes,111,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,other,external,43,CMN_M_043,False,,CMN_M_035,no,no,yes,no,Test talker 4,boy,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4363303985169141,-0.4008549553211648,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,d532bde115f8c12a01965c11bbe0862e,test,12,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,,a,30.0,NonHisp,RSRB00045955,white;,,Female,"5,4",2015-11-11T13:38:20Z,yes,111,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,other,external,43,CMN_M_043,False,,CMN_M_035,no,no,yes,no,Test talker 4,fell,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4363303985169141,-0.4008549553211648,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,d532bde115f8c12a01965c11bbe0862e,test,12,0,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,,a,30.0,NonHisp,RSRB00045955,white;,,Female,"5,4",2015-11-11T13:38:20Z,yes,111,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,other,external,43,CMN_M_043,False,,CMN_M_035,no,no,yes,no,Test talker 4,window,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4363303985169141,-0.4008549553211648,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,434cff690fb8ff13310cf5a55acaa360,test,2,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5Acc_Diff1Acc,,not sure ,monolingual,Been speaking english since i was born ,a,36.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-09T17:01:13Z,yes,250,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_032, CMN_M_016",no,no,yes,no,Test talker 6,boy,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.3705231933195314,-0.4971290635783721,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,1.5239527259957137,1.5190428483219098,1.4863963235901374,1.4684716039656678,1.46400945035842,1.4833760545132815,1.5366180084366792,1.4599213412698258,1.452907054068735,1.4766352949046553,1.576210919425038,1.673621560348146,1.6516376234283414,1.4504546886856242,1.4718913724413165,4.165944641854116,1.5370598264153765,1.4811041620105447
A boy fell from the window.,434cff690fb8ff13310cf5a55acaa360,test,2,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5Acc_Diff1Acc,,not sure ,monolingual,Been speaking english since i was born ,a,36.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-09T17:01:13Z,yes,250,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_032, CMN_M_016",no,no,yes,no,Test talker 6,fell,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.3705231933195314,-0.4971290635783721,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,1.5239527259957137,1.5190428483219098,1.4863963235901374,1.4684716039656678,1.46400945035842,1.4833760545132815,1.5366180084366792,1.4599213412698258,1.452907054068735,1.4766352949046553,1.576210919425038,1.673621560348146,1.6516376234283414,1.4504546886856242,1.4718913724413165,4.165944641854116,1.5370598264153765,1.4811041620105447
A boy fell from the window.,434cff690fb8ff13310cf5a55acaa360,test,2,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window,5Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5Acc_Diff1Acc,,not sure ,monolingual,Been speaking english since i was born ,a,36.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-09T17:01:13Z,yes,250,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,month,professional,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_043, CMN_M_021, CMN_M_035, CMN_M_032, CMN_M_016",no,no,yes,no,Test talker 6,window,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.3705231933195314,-0.4971290635783721,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",3,1.5239527259957137,1.5190428483219098,1.4863963235901374,1.4684716039656678,1.46400945035842,1.4833760545132815,1.5366180084366792,1.4599213412698258,1.452907054068735,1.4766352949046553,1.576210919425038,1.673621560348146,1.6516376234283414,1.4504546886856242,1.4718913724413165,4.165944641854116,1.5370598264153765,1.4811041620105447
A boy fell from the window.,7f164fd03ddc07e7614653cd9cb4951d,test,14,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,at_work,no,"Nothing to had. had some issues with understanding some of the words, wasn't able to replay them.",1Acc_Diff1Acc,,East asia.,monolingual,English is native. born and raised in the u.S,a_rev,35.0,Hisp,RSRB00045955,amerind;,,Male,"3,6",2016-03-09T17:05:01Z,yes,256,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,good,headphones,in-ear,37,CMN_M_037,False,,CMN_M_032,no,no,yes,no,Test talker 6,boy,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4644494654619644,-0.429456175380571,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,7f164fd03ddc07e7614653cd9cb4951d,test,14,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,at_work,no,"Nothing to had. had some issues with understanding some of the words, wasn't able to replay them.",1Acc_Diff1Acc,,East asia.,monolingual,English is native. born and raised in the u.S,a_rev,35.0,Hisp,RSRB00045955,amerind;,,Male,"3,6",2016-03-09T17:05:01Z,yes,256,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,good,headphones,in-ear,37,CMN_M_037,False,,CMN_M_032,no,no,yes,no,Test talker 6,fell,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4644494654619644,-0.429456175380571,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,7f164fd03ddc07e7614653cd9cb4951d,test,14,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,at_work,no,"Nothing to had. had some issues with understanding some of the words, wasn't able to replay them.",1Acc_Diff1Acc,,East asia.,monolingual,English is native. born and raised in the u.S,a_rev,35.0,Hisp,RSRB00045955,amerind;,,Male,"3,6",2016-03-09T17:05:01Z,yes,256,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,good,headphones,in-ear,37,CMN_M_037,False,,CMN_M_032,no,no,yes,no,Test talker 6,window,the boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.4644494654619644,-0.429456175380571,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,fb14eddedfb3d6f491ae4142efe966d2,test,12,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from a window,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,American English (Native) ,a_rev,35.0,NonHisp,RSRB00045955,asian;|white;,,Female,"5,6",2016-03-09T17:43:00Z,yes,273,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,year,excellent,headphones,over-ear,37,CMN_M_037,False,,CMN_M_035,no,no,yes,no,Test talker 6,boy,the boy fell from a window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.2775462549210017,-0.2430439736787701,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,fb14eddedfb3d6f491ae4142efe966d2,test,12,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from a window,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,American English (Native) ,a_rev,35.0,NonHisp,RSRB00045955,asian;|white;,,Female,"5,6",2016-03-09T17:43:00Z,yes,273,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,year,excellent,headphones,over-ear,37,CMN_M_037,False,,CMN_M_035,no,no,yes,no,Test talker 6,fell,the boy fell from a window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.2775462549210017,-0.2430439736787701,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,fb14eddedfb3d6f491ae4142efe966d2,test,12,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from a window,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,India,monolingual,American English (Native) ,a_rev,35.0,NonHisp,RSRB00045955,asian;|white;,,Female,"5,6",2016-03-09T17:43:00Z,yes,273,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,year,excellent,headphones,over-ear,37,CMN_M_037,False,,CMN_M_035,no,no,yes,no,Test talker 6,window,the boy fell from a window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.2775462549210017,-0.2430439736787701,CMN_M_035,2,1.5310707760418452,1.503035806952803,1.456244990045863,1.4305052379713978,1.457473333846611,1.4672235596881937,1.5217899639068484,1.4466393980409065,1.4386558523314805,1.4541236122941996,1.561064008528035,1.678566079786394,1.6679480310347412,1.433545852408848,1.4054196889971597,3.973452052212957,1.4888878158032948,1.3491483119358156
A boy fell from the window.,9cc509344f8c4b3428e7dd7c0432f5d2,test,3,0,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S001,a boy fell from the window,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,,monolingual,,a,14.0,NonHisp,RSRB00045955,white;,,Female,"3,5",2017-02-05T15:23:11Z,yes,311,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,professional,headphones,over-ear,35,CMN_M_035,False,,CMN_M_032,no,no,yes,no,Test talker 5,boy,a boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.04502997529268526,-0.01259202433333469,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,9cc509344f8c4b3428e7dd7c0432f5d2,test,3,0,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S001,a boy fell from the window,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,,monolingual,,a,14.0,NonHisp,RSRB00045955,white;,,Female,"3,5",2017-02-05T15:23:11Z,yes,311,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,professional,headphones,over-ear,35,CMN_M_035,False,,CMN_M_032,no,no,yes,no,Test talker 5,fell,a boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.04502997529268526,-0.01259202433333469,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,9cc509344f8c4b3428e7dd7c0432f5d2,test,3,0,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S001,a boy fell from the window,1Acc_Diff1Acc,"set2,set1",a,,35,ALL_035_M_CMN,5,in_movies_shows,no,,1Acc_Diff1Acc,,,monolingual,,a,14.0,NonHisp,RSRB00045955,white;,,Female,"3,5",2017-02-05T15:23:11Z,yes,311,HT1_S001,"boy, fell, window",3,51,1.0,3,"Single talker
training",Single talker,week,professional,headphones,over-ear,35,CMN_M_035,False,,CMN_M_032,no,no,yes,no,Test talker 5,window,a boy fell from the window,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.04502997529268526,-0.01259202433333469,CMN_M_032,1,1.4767097206625412,1.4917005025956729,1.4699149635521198,1.4767143331735872,1.4579810989142392,1.4744308251873048,1.5334549245973004,1.470026006255675,1.4459901198710599,1.484880856722387,1.5734096566309967,1.671247669226466,1.6343751070856753,1.4121807618479283,1.4779328779964496,4.371724903455892,1.468402951086113,1.5373600635355378
A boy fell from the window.,2e954e4c8db07447cc0d0df82992982c,test,11,0,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S001,the boy fell from the window.,5Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5Acc_Diff1Acc,,Asia.,monolingual,I only speak English.,a_rev,40.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-09T16:54:42Z,yes,243,HT1_S001,"boy, fell, window",3,51,1.0,3,"Multi-talker
training",Multi-talker,year,excellent,headphones,over-ear,37,CMN_M_037,False,,"CMN_M_032, CMN_M_035, CMN_M_016, CMN_M_021, CMN_M_043",no,no,yes,no,Test talker 6,boy,the boy fell from the window,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,1.024181998511467,0.89272526277281,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_035,CMN_M_043",2,1.5239527259957137,1.5190428483219098,1.4863963235901374,1.4684716039656678,1.46400945035842,1.4833760545132815,1.5366180084366792,1.4599213412698258,1.452907054068735,1.4766352949046553,1.576210919425038,1.673621560348146,1.6516376234283414,1.4504546886856242,1.4718913724413165,4.165944641854116,1.5370598264153765,1.4811041620105447
