Condition2,TrainingTalkerID,TestTalkerID,SentenceID,Keyword,IsCorrect,VariabilityAcrossTime_xie21_HuBERT_T24_max_0_0_8_2.9_6249.4,ParticipantID,Trial,VariabilityAcrossTime_xie21_HuBERT_T24_max_1_0_8_2.9_6249.4,VariabilityAcrossTime_xie21_HuBERT_T24_max_0_1_8_2.9_6249.4,VariabilityAcrossTime_xie21_HuBERT_T24_max_1_1_4_3.7_12189.7,VariabilityAcrossTime_xie21_HuBERT_T24_mean_0_0_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_1_0_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_0_1_8_2.7_6249.6,VariabilityAcrossTime_xie21_HuBERT_T24_mean_1_1_4_4.3_12186.4,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_0_0_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_1_0_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_0_1_4_0.4_6258.6,VariabilityAcrossTime_xie21_HuBERT_CNN7_max_1_1_0.5_-0.7_12210.9,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_0_0_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_1_0_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_0_1_0.5_0.4_6260.5,VariabilityAcrossTime_xie21_HuBERT_CNN7_mean_1_1_0.5_0.4_12210.2
Control,"ENG_M_055, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_133",CMN_M_032,HT1_S026,bed,1,,a548147c199c3b92425c3c938d82103b,10,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S026,time,1,,7e1a9fdd3781bad21bc0d8c3a40866ff,4,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S026,go,1,,7e1a9fdd3781bad21bc0d8c3a40866ff,4,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_032,HT1_S026,bed,0,,7e1a9fdd3781bad21bc0d8c3a40866ff,4,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S026,time,1,,ea12346577e29221b311ab3ce29ef439,8,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S026,go,1,,ea12346577e29221b311ab3ce29ef439,8,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131, ENG_M_066",CMN_M_037,HT1_S026,bed,1,,ea12346577e29221b311ab3ce29ef439,8,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,time,1,,855af998d17cfc134d5b95b68f9c4e07,1,,,1.4190937,,,,1.4190937,,,,0.5809805,,,,0.5809805
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,go,1,,855af998d17cfc134d5b95b68f9c4e07,1,,,0.8393428,,,,0.8393428,,,,0.50879604,,,,0.50879604
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,bed,1,,855af998d17cfc134d5b95b68f9c4e07,1,,,1.0841838,,,,1.0841838,,,,0.5161186,,,,0.5161186
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,time,1,,3458c874333b4b88330c52918bbd137f,3,,,1.4657527,,,,1.4657527,,,,0.69021064,,,,0.69021064
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,go,1,,3458c874333b4b88330c52918bbd137f,3,,,0.91547805,,,,0.91547805,,,,0.49440327,,,,0.49440327
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,bed,0,,3458c874333b4b88330c52918bbd137f,3,,,1.0729423,,,,1.0729423,,,,0.6588225,,,,0.6588225
Single talker,CMN_M_021,CMN_M_037,HT1_S026,time,1,1.5624016523361206,5a097530c382d34041b8bc818f8214af,12,1.5624016523361206,1.5624016523361206,1.3161741,1.5624016523361206,1.5624016523361206,1.5624016523361206,1.3161741,1.014953374862671,1.014953374862671,1.014953374862671,0.6690779,0.6690778732299805,0.6690778732299805,0.6690778732299805,0.6690779
Single talker,CMN_M_021,CMN_M_037,HT1_S026,go,0,1.0659763813018799,5a097530c382d34041b8bc818f8214af,12,1.0659763813018799,1.0659763813018799,0.95520097,1.0659763813018799,1.0659763813018799,1.0659763813018799,0.95520097,1.1123884916305542,1.1123884916305542,1.1123884916305542,0.6454307,0.6454306840896606,0.6454306840896606,0.6454306840896606,0.6454307
Single talker,CMN_M_021,CMN_M_037,HT1_S026,bed,0,1.354195237159729,5a097530c382d34041b8bc818f8214af,12,1.354195237159729,1.354195237159729,1.0642747,1.354195237159729,1.354195237159729,1.354195237159729,1.0642747,1.0991517305374146,1.0991517305374146,1.0991517305374146,0.8547888,0.8547887802124023,0.8547887802124023,0.8547887802124023,0.8547888
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,time,1,1.7523444890975952,e6988adf78f1654a102eccf4d92bcec6,10,1.7523444890975952,1.7523444890975952,1.4231368,1.6214189529418945,1.6214189529418945,1.6214189529418945,1.3533465,1.3630400896072388,1.3630400896072388,1.3630400896072388,0.96162796,0.7689296007156372,0.7689296007156372,0.7689296007156372,0.7689296
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,go,1,1.0758355855941772,e6988adf78f1654a102eccf4d92bcec6,10,1.0758355855941772,1.0758355855941772,0.9642876,1.0080244541168213,1.0080244541168213,1.0080244541168213,0.8826006,1.162136435508728,1.162136435508728,1.162136435508728,0.8102091,0.696162223815918,0.696162223815918,0.696162223815918,0.6961622
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,bed,1,1.3899422883987427,e6988adf78f1654a102eccf4d92bcec6,10,1.3899422883987427,1.3899422883987427,1.0956517,1.3626770973205566,1.3626770973205566,1.3626770973205566,1.0744393,1.1962664127349854,1.1962664127349854,1.1962664127349854,0.91876405,0.7669390439987183,0.7669390439987183,0.7669390439987183,0.76693904
Single talker,CMN_M_032,CMN_M_043,HT1_S026,time,1,1.8059698343276978,67d3426e028685a02cb880f3b6e1e1c6,11,1.8059698343276978,1.8059698343276978,1.4657527,1.8059698343276978,1.8059698343276978,1.8059698343276978,1.4657527,1.04873526096344,1.04873526096344,1.04873526096344,0.69021064,0.6902106404304504,0.6902106404304504,0.6902106404304504,0.69021064
Single talker,CMN_M_032,CMN_M_043,HT1_S026,go,1,1.0447279214859009,67d3426e028685a02cb880f3b6e1e1c6,11,1.0447279214859009,1.0447279214859009,0.91547805,1.0447279214859009,1.0447279214859009,1.0447279214859009,0.91547805,0.8494245409965515,0.8494245409965515,0.8494245409965515,0.49440327,0.49440327286720276,0.49440327286720276,0.49440327286720276,0.49440327
Single talker,CMN_M_032,CMN_M_043,HT1_S026,bed,1,1.3615707159042358,67d3426e028685a02cb880f3b6e1e1c6,11,1.3615707159042358,1.3615707159042358,1.0729423,1.3615707159042358,1.3615707159042358,1.3615707159042358,1.0729423,1.092026710510254,1.092026710510254,1.092026710510254,0.6588225,0.6588224768638611,0.6588224768638611,0.6588224768638611,0.6588225
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,time,0,1.804792046546936,ebbbae4f89b380b5ff8d3dc1a97cf16c,3,1.804792046546936,1.804792046546936,1.4670844,1.6735042333602905,1.6735042333602905,1.6735042333602905,1.3874434,1.3363925218582153,1.3363925218582153,1.3363925218582153,0.9157619,0.760512113571167,0.760512113571167,0.760512113571167,0.7605121
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,go,1,1.0741796493530273,ebbbae4f89b380b5ff8d3dc1a97cf16c,3,1.0741796493530273,1.0741796493530273,0.9614594,1.0164414644241333,1.0164414644241333,1.0164414644241333,0.8923849,1.1963191032409668,1.1963191032409668,1.1963191032409668,0.83362484,0.6545849442481995,0.6545849442481995,0.6545849442481995,0.65458494
Multi-talker,"CMN_M_043, CMN_M_021, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,bed,1,1.3826316595077515,ebbbae4f89b380b5ff8d3dc1a97cf16c,3,1.3826316595077515,1.3826316595077515,1.091554,1.3562219142913818,1.3562219142913818,1.3562219142913818,1.0691652,1.3045563697814941,1.3045563697814941,1.3045563697814941,0.9553895,0.7839208841323853,0.7839208841323853,0.7839208841323853,0.7839209
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S026,time,1,1.7523444890975952,38741d68652be431fb30c117ebef0ad2,5,1.7523444890975952,1.7523444890975952,1.4231368,1.6214189529418945,1.6214189529418945,1.6214189529418945,1.3533465,1.3630400896072388,1.3630400896072388,1.3630400896072388,0.96162796,0.7689296007156372,0.7689296007156372,0.7689296007156372,0.7689296
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S026,go,1,1.0758355855941772,38741d68652be431fb30c117ebef0ad2,5,1.0758355855941772,1.0758355855941772,0.9642876,1.0080244541168213,1.0080244541168213,1.0080244541168213,0.8826006,1.162136435508728,1.162136435508728,1.162136435508728,0.8102091,0.696162223815918,0.696162223815918,0.696162223815918,0.6961622
Multi-talker,"CMN_M_035, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_021",CMN_M_032,HT1_S026,bed,1,1.3899422883987427,38741d68652be431fb30c117ebef0ad2,5,1.3899422883987427,1.3899422883987427,1.0956517,1.3626770973205566,1.3626770973205566,1.3626770973205566,1.0744393,1.1962664127349854,1.1962664127349854,1.1962664127349854,0.91876405,0.7669390439987183,0.7669390439987183,0.7669390439987183,0.76693904
Single talker,CMN_M_032,CMN_M_035,HT1_S026,time,1,1.8059698343276978,ba6a9d4cf664104463b385aa98f44743,13,1.8059698343276978,1.8059698343276978,1.4657527,1.8059698343276978,1.8059698343276978,1.8059698343276978,1.4657527,1.04873526096344,1.04873526096344,1.04873526096344,0.69021064,0.6902106404304504,0.6902106404304504,0.6902106404304504,0.69021064
Single talker,CMN_M_032,CMN_M_035,HT1_S026,go,1,1.0447279214859009,ba6a9d4cf664104463b385aa98f44743,13,1.0447279214859009,1.0447279214859009,0.91547805,1.0447279214859009,1.0447279214859009,1.0447279214859009,0.91547805,0.8494245409965515,0.8494245409965515,0.8494245409965515,0.49440327,0.49440327286720276,0.49440327286720276,0.49440327286720276,0.49440327
Single talker,CMN_M_032,CMN_M_035,HT1_S026,bed,1,1.3615707159042358,ba6a9d4cf664104463b385aa98f44743,13,1.3615707159042358,1.3615707159042358,1.0729423,1.3615707159042358,1.3615707159042358,1.3615707159042358,1.0729423,1.092026710510254,1.092026710510254,1.092026710510254,0.6588225,0.6588224768638611,0.6588224768638611,0.6588224768638611,0.6588225
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,time,1,1.7523444890975952,cc43e93ef8277c311383ea3243a8aee5,9,1.7523444890975952,1.7523444890975952,1.4231368,1.6214189529418945,1.6214189529418945,1.6214189529418945,1.3533465,1.3630400896072388,1.3630400896072388,1.3630400896072388,0.96162796,0.7689296007156372,0.7689296007156372,0.7689296007156372,0.7689296
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,go,1,1.0758355855941772,cc43e93ef8277c311383ea3243a8aee5,9,1.0758355855941772,1.0758355855941772,0.9642876,1.0080244541168213,1.0080244541168213,1.0080244541168213,0.8826006,1.162136435508728,1.162136435508728,1.162136435508728,0.8102091,0.696162223815918,0.696162223815918,0.696162223815918,0.6961622
Multi-talker,"CMN_M_021, CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_037",CMN_M_032,HT1_S026,bed,1,1.3899422883987427,cc43e93ef8277c311383ea3243a8aee5,9,1.3899422883987427,1.3899422883987427,1.0956517,1.3626770973205566,1.3626770973205566,1.3626770973205566,1.0744393,1.1962664127349854,1.1962664127349854,1.1962664127349854,0.91876405,0.7669390439987183,0.7669390439987183,0.7669390439987183,0.76693904
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S026,time,1,1.8156538009643555,ea87ef8748d2517f2eae4b4589e0cc87,7,1.8156538009643555,1.8156538009643555,1.4717579,1.636846899986267,1.636846899986267,1.636846899986267,1.364174,1.4013514518737793,1.4013514518737793,1.4013514518737793,1.0021105,0.7534986734390259,0.7534986734390259,0.7534986734390259,0.7534987
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S026,go,1,1.072430968284607,ea87ef8748d2517f2eae4b4589e0cc87,7,1.072430968284607,1.072430968284607,0.9602992,1.020904541015625,1.020904541015625,1.020904541015625,0.8986268,1.1589187383651733,1.1589187383651733,1.1589187383651733,0.81888086,0.6758148670196533,0.6758148670196533,0.6758148670196533,0.67581487
Multi-talker,"CMN_M_016, CMN_M_035, CMN_M_043, CMN_M_032, CMN_M_021",CMN_M_037,HT1_S026,bed,1,1.383518099784851,ea87ef8748d2517f2eae4b4589e0cc87,7,1.383518099784851,1.383518099784851,1.0923051,1.3606005907058716,1.3606005907058716,1.3606005907058716,1.0722526,1.2377090454101562,1.2377090454101562,1.2377090454101562,0.8922431,0.7842971086502075,0.7842971086502075,0.7842971086502075,0.7842971
Single talker,CMN_M_032,CMN_M_037,HT1_S026,time,1,1.8059698343276978,34c5dcc79bc8979917bca910d6a56d3b,11,1.8059698343276978,1.8059698343276978,1.4657527,1.8059698343276978,1.8059698343276978,1.8059698343276978,1.4657527,1.04873526096344,1.04873526096344,1.04873526096344,0.69021064,0.6902106404304504,0.6902106404304504,0.6902106404304504,0.69021064
Single talker,CMN_M_032,CMN_M_037,HT1_S026,go,1,1.0447279214859009,34c5dcc79bc8979917bca910d6a56d3b,11,1.0447279214859009,1.0447279214859009,0.91547805,1.0447279214859009,1.0447279214859009,1.0447279214859009,0.91547805,0.8494245409965515,0.8494245409965515,0.8494245409965515,0.49440327,0.49440327286720276,0.49440327286720276,0.49440327286720276,0.49440327
Single talker,CMN_M_032,CMN_M_037,HT1_S026,bed,1,1.3615707159042358,34c5dcc79bc8979917bca910d6a56d3b,11,1.3615707159042358,1.3615707159042358,1.0729423,1.3615707159042358,1.3615707159042358,1.3615707159042358,1.0729423,1.092026710510254,1.092026710510254,1.092026710510254,0.6588225,0.6588224768638611,0.6588224768638611,0.6588224768638611,0.6588225
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S026,time,1,,491fe92e16462d8d43ff002f777d15b3,5,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S026,go,1,,491fe92e16462d8d43ff002f777d15b3,5,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_066, ENG_M_070, ENG_M_133, ENG_M_055, ENG_M_131",CMN_M_032,HT1_S026,bed,1,,491fe92e16462d8d43ff002f777d15b3,5,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,time,1,,95c8f701fcfdb4518acdcacdfdbfb7a0,15,,,1.4190937,,,,1.4190937,,,,0.5809805,,,,0.5809805
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,go,1,,95c8f701fcfdb4518acdcacdfdbfb7a0,15,,,0.8393428,,,,0.8393428,,,,0.50879604,,,,0.50879604
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,bed,1,,95c8f701fcfdb4518acdcacdfdbfb7a0,15,,,1.0841838,,,,1.0841838,,,,0.5161186,,,,0.5161186
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",CMN_M_037,HT1_S026,time,1,,90d9d7c405beaa7488d03799c89ba784,9,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",CMN_M_037,HT1_S026,go,1,,90d9d7c405beaa7488d03799c89ba784,9,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_133, ENG_M_070",CMN_M_037,HT1_S026,bed,1,,90d9d7c405beaa7488d03799c89ba784,9,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,time,1,,f6d85e3299dec9fffb8485e51c0c7326,5,,,1.3920685,,,,1.3920685,,,,0.6239816,,,,0.6239816
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,go,1,,f6d85e3299dec9fffb8485e51c0c7326,5,,,0.90315294,,,,0.90315294,,,,0.6052266,,,,0.6052266
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,bed,0,,f6d85e3299dec9fffb8485e51c0c7326,5,,,1.0437857,,,,1.0437857,,,,0.7241156,,,,0.7241156
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",CMN_M_035,HT1_S026,time,1,,2d25f106d7da35f39b9e980cf1ea109e,2,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",CMN_M_035,HT1_S026,go,1,,2d25f106d7da35f39b9e980cf1ea109e,2,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_133, ENG_M_131, ENG_M_066, ENG_M_070, ENG_M_055",CMN_M_035,HT1_S026,bed,1,,2d25f106d7da35f39b9e980cf1ea109e,2,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,time,1,,e4a66d729a112d865f87377e9621633f,8,,,1.4657527,,,,1.4657527,,,,0.69021064,,,,0.69021064
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,go,1,,e4a66d729a112d865f87377e9621633f,8,,,0.91547805,,,,0.91547805,,,,0.49440327,,,,0.49440327
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,bed,1,,e4a66d729a112d865f87377e9621633f,8,,,1.0729423,,,,1.0729423,,,,0.6588225,,,,0.6588225
Single talker,CMN_M_032,CMN_M_035,HT1_S026,time,1,1.8059698343276978,7ff6ced3efa569ff8808314fa57f1f56,14,1.8059698343276978,1.8059698343276978,1.4657527,1.8059698343276978,1.8059698343276978,1.8059698343276978,1.4657527,1.04873526096344,1.04873526096344,1.04873526096344,0.69021064,0.6902106404304504,0.6902106404304504,0.6902106404304504,0.69021064
Single talker,CMN_M_032,CMN_M_035,HT1_S026,go,1,1.0447279214859009,7ff6ced3efa569ff8808314fa57f1f56,14,1.0447279214859009,1.0447279214859009,0.91547805,1.0447279214859009,1.0447279214859009,1.0447279214859009,0.91547805,0.8494245409965515,0.8494245409965515,0.8494245409965515,0.49440327,0.49440327286720276,0.49440327286720276,0.49440327286720276,0.49440327
Single talker,CMN_M_032,CMN_M_035,HT1_S026,bed,1,1.3615707159042358,7ff6ced3efa569ff8808314fa57f1f56,14,1.3615707159042358,1.3615707159042358,1.0729423,1.3615707159042358,1.3615707159042358,1.3615707159042358,1.0729423,1.092026710510254,1.092026710510254,1.092026710510254,0.6588225,0.6588224768638611,0.6588224768638611,0.6588224768638611,0.6588225
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,time,1,,ddeb3bc677d7b6984d055287f2599c5d,3,,,1.4657527,,,,1.4657527,,,,0.69021064,,,,0.69021064
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,go,1,,ddeb3bc677d7b6984d055287f2599c5d,3,,,0.91547805,,,,0.91547805,,,,0.49440327,,,,0.49440327
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,bed,1,,ddeb3bc677d7b6984d055287f2599c5d,3,,,1.0729423,,,,1.0729423,,,,0.6588225,,,,0.6588225
Single talker,CMN_M_016,CMN_M_032,HT1_S026,time,1,1.5899895429611206,c910284dbbfdb43a3b9ceb6ce9c28740,1,1.5899895429611206,1.5899895429611206,1.3431231,1.5899895429611206,1.5899895429611206,1.5899895429611206,1.3431231,1.3157070875167847,1.3157070875167847,1.3157070875167847,0.77229714,0.7722971439361572,0.7722971439361572,0.7722971439361572,0.77229714
Single talker,CMN_M_016,CMN_M_032,HT1_S026,go,0,0.9911158084869385,c910284dbbfdb43a3b9ceb6ce9c28740,1,0.9911158084869385,0.9911158084869385,0.8509367,0.9911158084869385,0.9911158084869385,0.9911158084869385,0.8509367,0.9441583752632141,0.9441583752632141,0.9441583752632141,0.47241047,0.4724104702472687,0.4724104702472687,0.4724104702472687,0.47241047
Single talker,CMN_M_016,CMN_M_032,HT1_S026,bed,1,1.3499191999435425,c910284dbbfdb43a3b9ceb6ce9c28740,1,1.3499191999435425,1.3499191999435425,1.0766795,1.3499191999435425,1.3499191999435425,1.3499191999435425,1.0766795,1.0360523462295532,1.0360523462295532,1.0360523462295532,0.6306513,0.6306512951850891,0.6306512951850891,0.6306512951850891,0.6306513
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,time,1,,13b51fcece705a5459fad5ce1001278e,13,,,1.4190937,,,,1.4190937,,,,0.5809805,,,,0.5809805
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,go,1,,13b51fcece705a5459fad5ce1001278e,13,,,0.8393428,,,,0.8393428,,,,0.50879604,,,,0.50879604
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,bed,1,,13b51fcece705a5459fad5ce1001278e,13,,,1.0841838,,,,1.0841838,,,,0.5161186,,,,0.5161186
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,time,1,,fa443bbb5dc57c7af9602f56f3a62b42,9,,,1.4657527,,,,1.4657527,,,,0.69021064,,,,0.69021064
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,go,1,,fa443bbb5dc57c7af9602f56f3a62b42,9,,,0.91547805,,,,0.91547805,,,,0.49440327,,,,0.49440327
Talker-specific,CMN_M_032,CMN_M_032,HT1_S026,bed,1,,fa443bbb5dc57c7af9602f56f3a62b42,9,,,1.0729423,,,,1.0729423,,,,0.6588225,,,,0.6588225
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,time,1,,49c567f1012440aa7cffda3f831f0cd2,1,,,1.4190937,,,,1.4190937,,,,0.5809805,,,,0.5809805
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,go,1,,49c567f1012440aa7cffda3f831f0cd2,1,,,0.8393428,,,,0.8393428,,,,0.50879604,,,,0.50879604
Talker-specific,CMN_M_037,CMN_M_037,HT1_S026,bed,1,,49c567f1012440aa7cffda3f831f0cd2,1,,,1.0841838,,,,1.0841838,,,,0.5161186,,,,0.5161186
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,time,1,,020c76efcc87293cc9ea6fc85be93243,11,,,1.3920685,,,,1.3920685,,,,0.6239816,,,,0.6239816
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,go,1,,020c76efcc87293cc9ea6fc85be93243,11,,,0.90315294,,,,0.90315294,,,,0.6052266,,,,0.6052266
Talker-specific,CMN_M_043,CMN_M_043,HT1_S026,bed,1,,020c76efcc87293cc9ea6fc85be93243,11,,,1.0437857,,,,1.0437857,,,,0.7241156,,,,0.7241156
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_070, ENG_M_131",CMN_M_035,HT1_S026,time,1,,8e14befbeffb3248062e95aefa00982b,7,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_070, ENG_M_131",CMN_M_035,HT1_S026,go,1,,8e14befbeffb3248062e95aefa00982b,7,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_066, ENG_M_055, ENG_M_133, ENG_M_070, ENG_M_131",CMN_M_035,HT1_S026,bed,1,,8e14befbeffb3248062e95aefa00982b,7,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S026,time,1,,72f4ac5dc753c1771310135ed3240636,12,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S026,go,1,,72f4ac5dc753c1771310135ed3240636,12,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
Control,"ENG_M_133, ENG_M_131, ENG_M_070, ENG_M_066, ENG_M_055",CMN_M_037,HT1_S026,bed,1,,72f4ac5dc753c1771310135ed3240636,12,,,1.0946118,,,,1.0747527,,,,0.74416137,,,,0.6806984
Multi-talker,"CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,time,1,1.804792046546936,dfe30a492ce03ada11efb9a590a7474c,3,1.804792046546936,1.804792046546936,1.4670844,1.6735042333602905,1.6735042333602905,1.6735042333602905,1.3874434,1.3363925218582153,1.3363925218582153,1.3363925218582153,0.9157619,0.760512113571167,0.760512113571167,0.760512113571167,0.7605121
Multi-talker,"CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,go,1,1.0741796493530273,dfe30a492ce03ada11efb9a590a7474c,3,1.0741796493530273,1.0741796493530273,0.9614594,1.0164414644241333,1.0164414644241333,1.0164414644241333,0.8923849,1.1963191032409668,1.1963191032409668,1.1963191032409668,0.83362484,0.6545849442481995,0.6545849442481995,0.6545849442481995,0.65458494
Multi-talker,"CMN_M_021, CMN_M_043, CMN_M_037, CMN_M_016, CMN_M_032",CMN_M_035,HT1_S026,bed,1,1.3826316595077515,dfe30a492ce03ada11efb9a590a7474c,3,1.3826316595077515,1.3826316595077515,1.091554,1.3562219142913818,1.3562219142913818,1.3562219142913818,1.0691652,1.3045563697814941,1.3045563697814941,1.3045563697814941,0.9553895,0.7839208841323853,0.7839208841323853,0.7839208841323853,0.7839209
Control,"ENG_M_055, ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131",CMN_M_035,HT1_S026,time,1,,15230c4eb9414dbfbac8312a3adf89de,11,,,1.3416318,,,,1.3267286,,,,0.84635264,,,,0.76633036
Control,"ENG_M_055, ENG_M_070, ENG_M_133, ENG_M_066, ENG_M_131",CMN_M_035,HT1_S026,go,1,,15230c4eb9414dbfbac8312a3adf89de,11,,,0.9153175,,,,0.8843196,,,,0.78240937,,,,0.6535777
