Sentence,WorkerID,PartOfExp,Trial,ListPosition,Filename,Transcription,Condition,TrainingTestSet,ListNum,PresentationBlock,TestTalkerNameShort,TestTalkerName,TestTalkerID,Answer.accent_familiarity_place,Answer.audio_stall,Answer.comments,Answer.condition,Answer.errors,Answer.guess_accent,Answer.language_background,Answer.language_background_free,Answer.list_num,Answer.rsrb.age,Answer.rsrb.ethnicity,Answer.rsrb.protocol,Answer.rsrb.race,Answer.rsrb.raceother,Answer.rsrb.sex,Answer.speaker,assignmentsubmittime,ItemRepetition,OrderOfSubmission,SentenceID,Keywords,NumKeywords,Keywords_perSet,PropKeywordsCorrect,NumKeywordsCorrect,Condition.long,Condition2,AccentFamFreq,AudioQual,AudioType2_WoreHeadphones,AudioType,CurrentTalkerIDShort,CurrentTalkerID,RejectWorker,ReasonRejected,TrainingTalkerID,ExpRep_subj,Exp3_subj,Exp2_subj,Exp1_subj,TalkerID.gen,Keyword,TranscriptionStripped,IsCorrect,Experiment,Cond.treat,Cond.treatTS.vs.CNTL,Cond.treatMT.vs.CNTL,Cond.treatST.vs.CNTL,Cond.diff,Cond.diffTS.vs.MT,Cond.diffMT.vs.ST,Cond.diffST.vs.CNTL,Intercept.ranef,Intercept.ranef.1ab,TrainingTalkerID1,fold,tr_0,tr_2,tr_4,tr_6,tr_8,tr_10,tr_12,tr_14,tr_16,tr_18,tr_20,tr_22,tr_24,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6
Somebody stole the money.,1814f8dc62c0c135e8fcf33dc7efde07,test,11,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,1Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,italy,monolingual,American English (Native),a,27.0,NonHisp,RSRB00045955,white;,,Male,"2,6",2017-02-05T20:20:58Z,yes,342,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_016,no,no,yes,no,Test talker 6,somebody,somebody stole money,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3317668063412675,0.3238058499867007,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,1814f8dc62c0c135e8fcf33dc7efde07,test,11,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,1Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,italy,monolingual,American English (Native),a,27.0,NonHisp,RSRB00045955,white;,,Male,"2,6",2017-02-05T20:20:58Z,yes,342,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_016,no,no,yes,no,Test talker 6,stole,somebody stole money,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3317668063412675,0.3238058499867007,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,1814f8dc62c0c135e8fcf33dc7efde07,test,11,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,1Acc_Diff1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,1Acc_Diff1Acc,,italy,monolingual,American English (Native),a,27.0,NonHisp,RSRB00045955,white;,,Male,"2,6",2017-02-05T20:20:58Z,yes,342,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Single talker
training",Single talker,month,excellent,headphones,in-ear,37,CMN_M_037,False,,CMN_M_016,no,no,yes,no,Test talker 6,money,somebody stole money,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3317668063412675,0.3238058499867007,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,171bc48bc5b6f64da0a062b1b5c1ae44,test,7,5,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S006,somebody stole the mummy.,5Acc_Diff1Acc,"set2,set1",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,middle east,monolingual,I am a native English speaker. I have lived in the US since birth,a_rev,24.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:00:25Z,yes,363,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Multi-talker
training",Multi-talker,year,good,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_016, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_037",no,no,yes,no,Test talker 5,somebody,somebody stole the mummy,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.9487596493898313,-1.068984180913783,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3,2.4420212926621847,4.36333804827361,4.305289965181384,2.9537387585338686,0.9772419181720381,0.993409442385618,1.0377399961286249,1.0013377005118995,0.955708032534389,1.009535123966524,1.0180031851313167,0.9729378510301292,0.8528201792098598,0.9133284612833932,0.8914150686223927,0.8580442952138073,1.0143430998118774,0.9449626191984571
Somebody stole the money.,171bc48bc5b6f64da0a062b1b5c1ae44,test,7,5,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S006,somebody stole the mummy.,5Acc_Diff1Acc,"set2,set1",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,middle east,monolingual,I am a native English speaker. I have lived in the US since birth,a_rev,24.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:00:25Z,yes,363,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Multi-talker
training",Multi-talker,year,good,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_016, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_037",no,no,yes,no,Test talker 5,stole,somebody stole the mummy,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.9487596493898313,-1.068984180913783,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3,2.4420212926621847,4.36333804827361,4.305289965181384,2.9537387585338686,0.9772419181720381,0.993409442385618,1.0377399961286249,1.0013377005118995,0.955708032534389,1.009535123966524,1.0180031851313167,0.9729378510301292,0.8528201792098598,0.9133284612833932,0.8914150686223927,0.8580442952138073,1.0143430998118774,0.9449626191984571
Somebody stole the money.,171bc48bc5b6f64da0a062b1b5c1ae44,test,7,5,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S006,somebody stole the mummy.,5Acc_Diff1Acc,"set2,set1",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,middle east,monolingual,I am a native English speaker. I have lived in the US since birth,a_rev,24.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:00:25Z,yes,363,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Multi-talker
training",Multi-talker,year,good,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_016, CMN_M_043, CMN_M_032, CMN_M_021, CMN_M_037",no,no,yes,no,Test talker 5,money,somebody stole the mummy,0,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.9487596493898313,-1.068984180913783,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",3,2.4420212926621847,4.36333804827361,4.305289965181384,2.9537387585338686,0.9772419181720381,0.993409442385618,1.0377399961286249,1.0013377005118995,0.955708032534389,1.009535123966524,1.0180031851313167,0.9729378510301292,0.8528201792098598,0.9133284612833932,0.8914150686223927,0.8580442952138073,1.0143430998118774,0.9449626191984571
Somebody stole the money.,447bd3f4d6f0a4a7cb752d6ff7cd4d1c,test,7,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stood me.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,never,no,,1Acc_Diff1Acc,,India,monolingual,I am from american and only speak english.,a_rev,30.0,NonHisp,RSRB00045955,white;,,Male,"1,6",2016-03-09T17:13:22Z,yes,262,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,never,okay,headphones,in-ear,37,CMN_M_037,False,,CMN_M_021,no,no,yes,no,Test talker 6,somebody,somebody stood me,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3910193200493824,0.3661286635981559,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,447bd3f4d6f0a4a7cb752d6ff7cd4d1c,test,7,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stood me.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,never,no,,1Acc_Diff1Acc,,India,monolingual,I am from american and only speak english.,a_rev,30.0,NonHisp,RSRB00045955,white;,,Male,"1,6",2016-03-09T17:13:22Z,yes,262,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,never,okay,headphones,in-ear,37,CMN_M_037,False,,CMN_M_021,no,no,yes,no,Test talker 6,stole,somebody stood me,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3910193200493824,0.3661286635981559,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,447bd3f4d6f0a4a7cb752d6ff7cd4d1c,test,7,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stood me.,1Acc_Diff1Acc,"set2,set1",a_rev,,37,ALL_037_M_CMN,6,never,no,,1Acc_Diff1Acc,,India,monolingual,I am from american and only speak english.,a_rev,30.0,NonHisp,RSRB00045955,white;,,Male,"1,6",2016-03-09T17:13:22Z,yes,262,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,never,okay,headphones,in-ear,37,CMN_M_037,False,,CMN_M_021,no,no,yes,no,Test talker 6,money,somebody stood me,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3910193200493824,0.3661286635981559,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,3a7934e4dcdc65f91cd021ad2dc5826e,test,2,5,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S006,somebody stole the moon,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,A latin country,monolingual,I was born in the US and am only proficient in English.,a,29.0,NonHisp,RSRB00045955,white;,,Female,"2,4",2015-11-11T13:42:42Z,yes,125,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Single talker
training",Single talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,somebody,somebody stole the moon,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.931771891893414,0.9083958138843786,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,3a7934e4dcdc65f91cd021ad2dc5826e,test,2,5,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S006,somebody stole the moon,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,A latin country,monolingual,I was born in the US and am only proficient in English.,a,29.0,NonHisp,RSRB00045955,white;,,Female,"2,4",2015-11-11T13:42:42Z,yes,125,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Single talker
training",Single talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,stole,somebody stole the moon,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.931771891893414,0.9083958138843786,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,3a7934e4dcdc65f91cd021ad2dc5826e,test,2,5,talker_CMN_M_043/ALL_043_M_CMN_ENG_HT1_S006,somebody stole the moon,1Acc_Diff1Acc,"set2,set1",a,,43,ALL_043_M_CMN,4,in_movies_shows,no,,1Acc_Diff1Acc,,A latin country,monolingual,I was born in the US and am only proficient in English.,a,29.0,NonHisp,RSRB00045955,white;,,Female,"2,4",2015-11-11T13:42:42Z,yes,125,HT1_S006,"somebody, stole, money",3,51,0.6666666666666666,2,"Single talker
training",Single talker,year,excellent,headphones,over-ear,43,CMN_M_043,False,,CMN_M_016,no,no,yes,no,Test talker 4,money,somebody stole the moon,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.931771891893414,0.9083958138843786,CMN_M_016,3,2.385263838557697,4.360578304697388,4.3024685599067825,2.965683952974835,0.9864970742713394,1.018831295114654,1.0622316156115148,1.0407169459423697,0.9912234768539239,1.0374223100298263,1.047938902709552,1.0097279879074053,0.8700434508457051,0.9197982832839311,0.9062567437797774,0.8936103159925403,0.9276274465443018,0.8846177607091814
Somebody stole the money.,e82ddf77ec2a979fa8794302c762f245,test,14,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,5AmEng_1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5AmEng_1Acc,,"Asia, perhaps Japan or China.",monolingual,American English (Native),a,56.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-10T17:59:06Z,yes,293,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Control
(training = 5 AmEng)",Control,month,good,other,external,37,CMN_M_037,False,,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_133",no,no,yes,no,Test talker 6,somebody,somebody stole money,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3388348079902954,-0.3876393902828342,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
Somebody stole the money.,e82ddf77ec2a979fa8794302c762f245,test,14,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,5AmEng_1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5AmEng_1Acc,,"Asia, perhaps Japan or China.",monolingual,American English (Native),a,56.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-10T17:59:06Z,yes,293,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Control
(training = 5 AmEng)",Control,month,good,other,external,37,CMN_M_037,False,,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_133",no,no,yes,no,Test talker 6,stole,somebody stole money,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3388348079902954,-0.3876393902828342,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
Somebody stole the money.,e82ddf77ec2a979fa8794302c762f245,test,14,5,talker_CMN_M_037/ALL_037_M_CMN_ENG_HT1_S006,somebody stole money,5AmEng_1Acc,"set2,set1",a,,37,ALL_037_M_CMN,6,in_movies_shows,no,,5AmEng_1Acc,,"Asia, perhaps Japan or China.",monolingual,American English (Native),a,56.0,NonHisp,RSRB00045955,white;,,Female,6,2016-03-10T17:59:06Z,yes,293,HT1_S006,"somebody, stole, money",3,51,1.0,3,"Control
(training = 5 AmEng)",Control,month,good,other,external,37,CMN_M_037,False,,"ENG_M_055, ENG_M_066, ENG_M_131, ENG_M_070, ENG_M_133",no,no,yes,no,Test talker 6,money,somebody stole money,1,1a,Control,0,0,0,Control,-0.25,-0.5,-0.75,-0.3388348079902954,-0.3876393902828342,"ENG_M_055,ENG_M_066,ENG_M_070,ENG_M_131,ENG_M_133",1,2.33261072842535,4.151805037972531,4.191798922537034,2.9495174313121937,0.9925048749502882,1.0082098284283219,1.0575190835960582,1.0355904903732063,0.9803406864250814,1.0361137326334304,1.0483167516167282,1.0036407147129354,0.8687596163486657,0.9178149200457353,0.9136581584470925,0.8817717371437903,0.9578806924385282,0.9504369405085953
Somebody stole the money.,f85defbfc037896d3ff7577f8a288ba9,test,13,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,somebody stares,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,few,,1Acc_Diff1Acc,,I think the last talker was of Asian descent.  Probably Chinese or Vietnamese.,monolingual,American English (Native),a_rev,34.0,NonHisp,RSRB00045955,asian;,,Male,"1,3",2015-11-11T13:36:49Z,yes,104,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,month,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_021,no,no,yes,no,Test talker 3,somebody,somebody stares,1,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3457068114389528,0.3212319919216671,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,f85defbfc037896d3ff7577f8a288ba9,test,13,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,somebody stares,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,few,,1Acc_Diff1Acc,,I think the last talker was of Asian descent.  Probably Chinese or Vietnamese.,monolingual,American English (Native),a_rev,34.0,NonHisp,RSRB00045955,asian;,,Male,"1,3",2015-11-11T13:36:49Z,yes,104,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,month,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_021,no,no,yes,no,Test talker 3,stole,somebody stares,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3457068114389528,0.3212319919216671,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,f85defbfc037896d3ff7577f8a288ba9,test,13,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,somebody stares,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,few,,1Acc_Diff1Acc,,I think the last talker was of Asian descent.  Probably Chinese or Vietnamese.,monolingual,American English (Native),a_rev,34.0,NonHisp,RSRB00045955,asian;,,Male,"1,3",2015-11-11T13:36:49Z,yes,104,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Single talker
training",Single talker,month,excellent,headphones,over-ear,32,CMN_M_032,False,,CMN_M_021,no,no,yes,no,Test talker 3,money,somebody stares,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,0.3457068114389528,0.3212319919216671,CMN_M_021,3,2.4929635843131943,4.472554583181993,4.399051712906026,2.9770748753691283,0.9997521227783482,1.003400911867403,1.0563147253718532,1.004605089883204,0.9570387209703486,1.0136903410684723,1.0206380666108699,0.9668095890724023,0.8451537801183874,0.9250134888136604,0.8888207334837203,0.8042867526389748,1.0527831904103404,0.8426816669486727
Somebody stole the money.,eba1391df3f59af1c36fca869b7cd79b,test,1,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,some of us are running,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thank you for the opportunity to assist you.,1Acc_Diff1Acc,,England,monolingual,Native English speaker for 47 years.  New England dialect.,a_rev,47.0,NonHisp,RSRB00045955,white;,,Male,"5,3",2015-11-11T13:41:01Z,yes,120,HT1_S006,"somebody, stole, money",3,51,0.0,0,"Single talker
training",Single talker,week,excellent,other,,32,CMN_M_032,False,,CMN_M_035,no,no,yes,no,Test talker 3,somebody,some of us are running,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.6385508278031332,-0.6020410422568696,CMN_M_035,1,2.556801981837446,4.420451207132406,4.307382656140369,3.0126747445911786,1.003687367228146,1.015757108892413,1.0568065993718112,1.0184735595221939,0.9878914591741662,1.0384008261378028,1.0565893901842216,0.9933650616577685,0.8892222324494368,0.9217231656388086,0.849039815711582,0.8025079789927515,1.0033025923328587,0.8263543078339196
Somebody stole the money.,eba1391df3f59af1c36fca869b7cd79b,test,1,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,some of us are running,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thank you for the opportunity to assist you.,1Acc_Diff1Acc,,England,monolingual,Native English speaker for 47 years.  New England dialect.,a_rev,47.0,NonHisp,RSRB00045955,white;,,Male,"5,3",2015-11-11T13:41:01Z,yes,120,HT1_S006,"somebody, stole, money",3,51,0.0,0,"Single talker
training",Single talker,week,excellent,other,,32,CMN_M_032,False,,CMN_M_035,no,no,yes,no,Test talker 3,stole,some of us are running,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.6385508278031332,-0.6020410422568696,CMN_M_035,1,2.556801981837446,4.420451207132406,4.307382656140369,3.0126747445911786,1.003687367228146,1.015757108892413,1.0568065993718112,1.0184735595221939,0.9878914591741662,1.0384008261378028,1.0565893901842216,0.9933650616577685,0.8892222324494368,0.9217231656388086,0.849039815711582,0.8025079789927515,1.0033025923328587,0.8263543078339196
Somebody stole the money.,eba1391df3f59af1c36fca869b7cd79b,test,1,5,talker_CMN_M_032/ALL_032_M_CMN_ENG_HT1_S006,some of us are running,1Acc_Diff1Acc,"set2,set1",a_rev,,32,ALL_032_M_CMN,3,in_movies_shows,no,Thank you for the opportunity to assist you.,1Acc_Diff1Acc,,England,monolingual,Native English speaker for 47 years.  New England dialect.,a_rev,47.0,NonHisp,RSRB00045955,white;,,Male,"5,3",2015-11-11T13:41:01Z,yes,120,HT1_S006,"somebody, stole, money",3,51,0.0,0,"Single talker
training",Single talker,week,excellent,other,,32,CMN_M_032,False,,CMN_M_035,no,no,yes,no,Test talker 3,money,some of us are running,0,1a,Single talker,0,0,1,Single talker,-0.25,-0.5,0.25,-0.6385508278031332,-0.6020410422568696,CMN_M_035,1,2.556801981837446,4.420451207132406,4.307382656140369,3.0126747445911786,1.003687367228146,1.015757108892413,1.0568065993718112,1.0184735595221939,0.9878914591741662,1.0384008261378028,1.0565893901842216,0.9933650616577685,0.8892222324494368,0.9217231656388086,0.849039815711582,0.8025079789927515,1.0033025923328587,0.8263543078339196
Somebody stole the money.,69decdc1ca270e4f9655741cc96bb91b,test,11,5,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S006,somebody stores something,5Acc_Diff1Acc,"set2,set1",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Brazil,monolingual,Native american english,a_rev,27.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:24:41Z,yes,368,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Multi-talker
training",Multi-talker,week,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",no,no,yes,no,Test talker 5,somebody,somebody stores something,1,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.07706641176214904,-0.1970373750884751,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,2.4420212926621847,4.36333804827361,4.305289965181384,2.9537387585338686,0.9772419181720381,0.993409442385618,1.0377399961286249,1.0013377005118995,0.955708032534389,1.009535123966524,1.0180031851313167,0.9729378510301292,0.8528201792098598,0.9133284612833932,0.8914150686223927,0.8580442952138073,1.0143430998118774,0.9449626191984571
Somebody stole the money.,69decdc1ca270e4f9655741cc96bb91b,test,11,5,talker_CMN_M_035/ALL_035_M_CMN_ENG_HT1_S006,somebody stores something,5Acc_Diff1Acc,"set2,set1",a_rev,,35,ALL_035_M_CMN,5,in_movies_shows,no,,5Acc_Diff1Acc,,Brazil,monolingual,Native american english,a_rev,27.0,NonHisp,RSRB00045955,white;,,Female,5,2017-02-06T15:24:41Z,yes,368,HT1_S006,"somebody, stole, money",3,51,0.3333333333333333,1,"Multi-talker
training",Multi-talker,week,excellent,headphones,in-ear,35,CMN_M_035,False,,"CMN_M_021, CMN_M_016, CMN_M_043, CMN_M_037, CMN_M_032",no,no,yes,no,Test talker 5,stole,somebody stores something,0,1a,Multi-talker,0,1,0,Multi-talker,-0.25,0.5,0.25,-0.07706641176214904,-0.1970373750884751,"CMN_M_016,CMN_M_021,CMN_M_032,CMN_M_037,CMN_M_043",1,2.4420212926621847,4.36333804827361,4.305289965181384,2.9537387585338686,0.9772419181720381,0.993409442385618,1.0377399961286249,1.0013377005118995,0.955708032534389,1.009535123966524,1.0180031851313167,0.9729378510301292,0.8528201792098598,0.9133284612833932,0.8914150686223927,0.8580442952138073,1.0143430998118774,0.9449626191984571
