layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_4,1,corrected_mean,BetweenWord,0.1,2.608596141366174,5.502601186471142,-0.3603146433157914,-0.24196365649194543,-0.309214441560183,0.27793754666819664
tr_4,2,corrected_mean,BetweenWord,0.1,2.608596141366174,3.131750968064188,3.014598376293224,-0.24498085768382066,-0.29471555333186966,0.20301461966566395
tr_4,3,corrected_mean,BetweenWord,0.1,2.608596141366174,1.8236019161125723,4.8376583700805025,-0.24587681886093712,-0.30258101220077677,0.23062033095486878
tr_6,1,regularized,BetweenWord,0.1,1.2526105706065664,5.606141739791479,1.3663539661092636,-0.24194037676174665,-0.30906027522394436,0.2774233030491423
tr_6,2,regularized,BetweenWord,0.1,0.500110201589177,4.291341033218298,2.502148656925525,-0.24460039427966676,-0.29498483532482883,0.2059867531838662
tr_6,3,regularized,BetweenWord,0.1,1.3748030261454895,3.3238279671280466,4.47057513975222,-0.245530045332457,-0.3029457417591334,0.23384387173037569
tr_6,1,corrected_mean,BetweenWord,0.1,1.042507932780411,5.5192368766364,1.3833290333145132,-0.2419882612780624,-0.30905631353722846,0.2771541557633654
tr_6,2,corrected_mean,BetweenWord,0.1,1.042507932780411,4.282729562806651,3.111431110248691,-0.2446010674662437,-0.29467759253382636,0.20472733658242728
tr_6,3,corrected_mean,BetweenWord,0.1,1.042507932780411,3.18414502229319,4.480087991304859,-0.24557225562350565,-0.3029455992225693,0.23363121152832705
tr_8,1,regularized,BetweenWord,0.1,0.7344453789909864,3.36330907759123,1.7442069746124194,-0.24285729089167274,-0.3089553588388636,0.2721683491753769
tr_8,2,regularized,BetweenWord,0.1,1.4937487901618836,5.13675171771985,-0.24419022360629125,-0.2442317099427419,-0.2955348257524848,0.21005919264853234
tr_8,3,regularized,BetweenWord,0.1,1.3559886373610226,2.1851919858505005,3.7593599289445776,-0.24581302625422524,-0.30348026995241895,0.234597997416756
tr_8,1,corrected_mean,BetweenWord,0.1,1.1947276021712974,3.0872692332784473,2.8767494521642756,-0.24293911032263407,-0.3084869442780184,0.26981178068995926
tr_8,2,corrected_mean,BetweenWord,0.1,1.1947276021712974,4.948369276209184,0.05851291792254222,-0.24431822113381688,-0.29553980120816414,0.20965108470682756
tr_8,3,corrected_mean,BetweenWord,0.1,1.1947276021712974,2.1152565320538748,3.821202390960475,-0.24582651905935074,-0.3034372528525919,0.23435524374541536
tr_10,1,regularized,BetweenWord,0.1,3.999995423700772,-3.3131524105291863,-4.095407248196566,-0.24287459116205837,-0.3077164644252428,0.26697676752822047
tr_10,2,regularized,BetweenWord,0.1,3.999995423700772,-3.1316744490031945,-4.544644092372245,-0.24498665246229395,-0.2936878018323604,0.19879103159533168
tr_10,3,regularized,BetweenWord,0.1,3.999995423700772,-5.984039794375593,-0.2983907764051909,-0.24440835573625677,-0.30475139387950395,0.24689433371240338
tr_10,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-3.3131524105291863,-4.095407248196566,-0.24287459116205837,-0.3077164644252428,0.26697676752822047
tr_10,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-3.1316744490031945,-4.544644092372245,-0.24498665246229395,-0.2936878018323604,0.19879103159533168
tr_10,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-5.984039794375593,-0.2983907764051909,-0.24440835573625677,-0.30475139387950395,0.24689433371240338
tr_12,1,regularized,BetweenWord,0.1,3.999995423700772,-6.253477880838696,-3.9978656871539036,-0.2416078373459245,-0.30780307321069766,0.2739780157462254
tr_12,2,regularized,BetweenWord,0.1,3.999995423700772,-3.723667754010939,-7.813900003151988,-0.24480581551336744,-0.29003745683223525,0.1847653873091833
tr_12,3,regularized,BetweenWord,0.1,3.999995423700772,-8.213507400919715,-0.984212350414938,-0.24298198182954084,-0.3046728509216631,0.2538907149724387
tr_12,1,corrected_mean,BetweenWord,0.1,3.999995423700772,-6.253477880838696,-3.9978656871539036,-0.2416078373459245,-0.30780307321069766,0.2739780157462254
tr_12,2,corrected_mean,BetweenWord,0.1,3.999995423700772,-3.723667754010939,-7.813900003151988,-0.24480581551336744,-0.29003745683223525,0.1847653873091833
tr_12,3,corrected_mean,BetweenWord,0.1,3.999995423700772,-8.213507400919715,-0.984212350414938,-0.24298198182954084,-0.3046728509216631,0.2538907149724387
