layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_14,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-1.33120158127046,-3.1244036881292887,-0.24594757176990584,-0.30387949084478,0.23554580619755772
tr_16,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-6.385144861854303,2.5411615864018247,-0.2415085801931029,-0.3086541280166186,0.27802551681529575
tr_16,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-0.25737070900165787,-6.077168754319617,-0.24542591560482915,-0.2921838232599106,0.19051740130968228
tr_16,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-2.2375440786332286,-2.9026050101046588,-0.24580221788794893,-0.3040000248270941,0.23676680967002156
tr_16,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-6.385144861854303,2.5411615864018247,-0.2415085801931029,-0.3086541280166186,0.27802551681529575
tr_16,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-0.25737070900165787,-6.077168754319617,-0.24542591560482915,-0.2921838232599106,0.19051740130968228
tr_16,3,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-2.2375440786332286,-2.9026050101046588,-0.24580221788794893,-0.3040000248270941,0.23676680967002156
tr_18,1,regularized,BetweenPhoneme,0.1,3.999995423700772,-6.553288558658877,-1.485889020294356,-0.24139996401386252,-0.30902930851511956,0.2801547414372166
tr_18,2,regularized,BetweenPhoneme,0.1,3.999995423700772,-3.192745371772786,-6.1427319426569325,-0.2449675728059671,-0.29209001218021957,0.19236194747937935
tr_18,3,regularized,BetweenPhoneme,0.1,3.999995423700772,-5.207193965517152,-3.085467167394936,-0.24479639823454563,-0.30389920095686807,0.24143656993553697
tr_18,1,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-6.553288558658877,-1.485889020294356,-0.24139996401386252,-0.30902930851511956,0.2801547414372166
tr_18,2,corrected_mean,BetweenPhoneme,0.1,3.999995423700772,-3.192745371772786,-6.1427319426569325,-0.2449675728059671,-0.29209001218021957,0.19236194747937935
