layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_18,1,corrected_mean,WithinWord,0.1,2.086595502078121,-1.1842461127323411,1.480810230611876,-0.2787380439561541,-0.32537143759152526,0.167301861538164
tr_18,2,corrected_mean,WithinWord,0.1,2.086595502078121,1.69046139514324,-0.5136303620271657,-0.2878519857956332,-0.2963528733882023,0.029532148507061224
tr_18,3,corrected_mean,WithinWord,0.1,2.086595502078121,0.2898322710326161,0.14972512402301066,-0.2688322423814893,-0.35953463978134265,0.33739404394485223
tr_20,1,regularized,WithinWord,0.1,3.999995423700772,-1.5670221814430096,2.060119630618812,-0.27864032160708285,-0.3249757520157797,0.1662911890908435
tr_20,2,regularized,WithinWord,0.1,1.861043163763149,0.6121250098381115,0.948526703361176,-0.2880776424199219,-0.29624013090731594,0.02833433521194897
tr_20,3,regularized,WithinWord,0.1,1.180398383513954,1.6464784142612188,-1.8997211957733848,-0.2685982549764572,-0.35887368072105025,0.33609833300110525
tr_20,1,corrected_mean,WithinWord,0.1,2.347145656992625,-1.4354336281134243,1.9342209222761932,-0.2786777305808794,-0.32508105189661857,0.16651248457856851
tr_20,2,corrected_mean,WithinWord,0.1,2.347145656992625,0.7595450386306845,0.8396583664543639,-0.2880595195062813,-0.29627465635341316,0.02851888686481247
tr_20,3,corrected_mean,WithinWord,0.1,2.347145656992625,1.6702221083911695,-1.4626975492715446,-0.2685891753424256,-0.3591431005060372,0.33714659218177345
tr_22,1,regularized,WithinWord,0.1,2.7058522711316533,3.8060440354959927e-06,4.3709028724152805,-0.27886543963542837,-0.32249464130921907,0.15645252323424821
tr_22,2,regularized,WithinWord,0.1,1.1581708658480443,3.0634549881631825,-0.40190539211373805,-0.28728531594503437,-0.296371735590879,0.031628555799848454
tr_22,3,regularized,WithinWord,0.1,0.5001791747733189,2.8401173210318116,0.5582775133580239,-0.2681320891658665,-0.35948339490312103,0.34069516267687233
tr_22,1,corrected_mean,WithinWord,0.1,1.454734103917672,-0.17973648870390943,4.3616269543856445,-0.27886255506899243,-0.322540551072138,0.15662911785463404
tr_22,2,corrected_mean,WithinWord,0.1,1.454734103917672,3.119224671082954,-0.3507887625666819,-0.2872545191136985,-0.2963784709867257,0.03176260516693861
tr_22,3,corrected_mean,WithinWord,0.1,1.454734103917672,2.9467367566459024,0.7617986069278185,-0.26808068898064435,-0.35943573682900504,0.3407744444246657
tr_24,1,regularized,WithinWord,0.1,0.5000302322019389,3.627333606003943,-1.697322045133833,-0.2776643010511971,-0.3252706533595486,0.17145290960386578
tr_24,2,regularized,WithinWord,0.1,0.5000289997539432,1.9970626531410751,0.7174819389323047,-0.2877545941490561,-0.29630950619979507,0.02972988867836311
tr_24,3,regularized,WithinWord,0.1,3.999995423700772,-0.7673545313361879,2.196855863985015,-0.2687873349318854,-0.3585865860836236,0.3340903364159425
tr_24,1,corrected_mean,WithinWord,0.1,1.6666848852188847,2.4875389774478096,-1.3268993744731883,-0.27829459042390925,-0.32545452041377,0.169460462447455
tr_24,2,corrected_mean,WithinWord,0.1,1.6666848852188847,1.1328857397132697,0.3188183097132902,-0.28799563912828363,-0.2963820548503262,0.029119939966545678
tr_24,3,corrected_mean,WithinWord,0.1,1.6666848852188847,-0.7019728778243326,2.7067674262525205,-0.2687960080017092,-0.35811196453757316,0.3322815587919594
cnn_2,1,regularized,WithinWord,0.1,3.999995423700772,-0.05875352905194178,-2.692580993175938,-0.2788651322200535,-0.32452243180000173,0.1637253794207585
cnn_2,2,regularized,WithinWord,0.1,3.999995423700772,-0.7249321340340441,-0.8149335093284092,-0.2880645258255773,-0.29628347557630214,0.02853162751355719
cnn_2,3,regularized,WithinWord,0.1,3.999995423700772,-2.660173992545624,0.6088315622950216,-0.2682138711426786,-0.35947276886603685,0.3402467491131819
cnn_2,1,corrected_mean,WithinWord,0.1,3.999995423700772,-0.05875352905194178,-2.692580993175938,-0.2788651322200535,-0.32452243180000173,0.1637253794207585
cnn_2,2,corrected_mean,WithinWord,0.1,3.999995423700772,-0.7249321340340441,-0.8149335093284092,-0.2880645258255773,-0.29628347557630214,0.02853162751355719
cnn_2,3,corrected_mean,WithinWord,0.1,3.999995423700772,-2.660173992545624,0.6088315622950216,-0.2682138711426786,-0.35947276886603685,0.3402467491131819
cnn_3,1,regularized,WithinWord,0.1,0.5000041478551364,1.2104245715486046,-2.4070208389961336,-0.2787346874858254,-0.3247660716346909,0.16514408222409108
cnn_3,2,regularized,WithinWord,0.1,3.999995423700772,-1.3008407028389588,0.7628363737979683,-0.28796036358767285,-0.2962983478853497,0.028955319384218837
cnn_3,3,regularized,WithinWord,0.1,3.999995423700772,-1.5610238781039156,0.4316364370505968,-0.2686240082040266,-0.35950558529785415,0.33832261569412936
cnn_3,1,corrected_mean,WithinWord,0.1,2.83333166508556,1.0643058229568183,-2.8866992220342453,-0.2787645760444041,-0.3243173531566214,0.16340948967978372
cnn_3,2,corrected_mean,WithinWord,0.1,2.83333166508556,-1.2183526500605992,0.7412158369992259,-0.287978978995886,-0.29630399279607894,0.028908407930399286
cnn_3,3,corrected_mean,WithinWord,0.1,2.83333166508556,-1.5327612537112665,0.47530773347701255,-0.26863197477912115,-0.3594985515807788,0.33825674280350065
