layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_10,1,corrected_mean,BetweenWord,0.1,1.8193195528602253,2.0561756029558866,-1.8144236839647647,-0.27848117616329,-0.32521090592138036,0.16780211288209282
tr_10,2,corrected_mean,BetweenWord,0.1,1.8193195528602253,-2.558701613549448,4.658049614423515,-0.28754097645848115,-0.29231591678638785,0.01660612127953935
tr_10,3,corrected_mean,BetweenWord,0.1,1.8193195528602253,2.1531135004921924,-1.5875994505735758,-0.26842249122663353,-0.359095667477716,0.3378002187399624
tr_12,1,regularized,BetweenWord,0.1,0.5526901203887855,3.2778460007702725,-3.2179683050010137,-0.27789664631194705,-0.3239587395762541,0.16575260578208278
tr_12,2,regularized,BetweenWord,0.1,3.999995423700772,-2.9994021508237507,2.4136270220520437,-0.28731994467613714,-0.2953464114384028,0.027935640776044858
tr_12,3,regularized,BetweenWord,0.1,3.999995423700772,-1.0597496985564578,-1.1910765718268743,-0.2687413164206243,-0.35928763932202723,0.33692743679086185
tr_12,1,corrected_mean,BetweenWord,0.1,2.85089365593011,1.791470558013897,-4.103828479532286,-0.2785762517251613,-0.3228860042261311,0.1590578960933291
tr_12,2,corrected_mean,BetweenWord,0.1,2.85089365593011,-3.055806591986069,2.665313661947913,-0.287290490234836,-0.2951069645803941,0.027207563811697297
tr_12,3,corrected_mean,BetweenWord,0.1,2.85089365593011,-1.1138279643383793,-1.147145829295346,-0.26873116613383735,-0.35930585544978993,0.337045719776482
tr_14,1,regularized,BetweenWord,0.1,1.5905700401472778,1.5681966744413405,-3.3381191374485337,-0.27864382675897087,-0.3238627911290534,0.16228231178147476
tr_14,2,regularized,BetweenWord,0.1,3.999995423700772,-2.9287507107368906,1.715669341812472,-0.2873123702712668,-0.29583141705495086,0.029650817942996167
tr_14,3,regularized,BetweenWord,0.1,3.999995423700772,-0.8062566589741565,-0.8440690468513454,-0.26878182955920166,-0.35941002672623884,0.33718126450610936
tr_14,1,corrected_mean,BetweenWord,0.1,3.196853629182941,1.513175509830992,-2.8818217121858885,-0.2786554235762268,-0.32420195628728515,0.16345108997528268
tr_14,2,corrected_mean,BetweenWord,0.1,3.196853629182941,-3.04811980914506,1.890353968405074,-0.28725963648762887,-0.29571593584400324,0.029437826559174644
tr_14,3,corrected_mean,BetweenWord,0.1,3.196853629182941,-0.7090908602865363,-0.9717410622826245,-0.26879505812677873,-0.3593685593957818,0.33696118485289833
tr_16,1,regularized,BetweenWord,0.1,0.5000046282123812,3.78391890876668,-2.2460384542632474,-0.27750024345657665,-0.32489112836035305,0.17077781379025045
tr_16,2,regularized,BetweenWord,0.1,3.999995423700772,-1.2548657761735533,0.7821228959319534,-0.28796959869360544,-0.2962890555458487,0.02889005259577777
tr_16,3,regularized,BetweenWord,0.1,3.999995423700772,-0.9198951619407029,0.7933392823280377,-0.2687645747604711,-0.3594236720338008,0.33731788258972406
tr_16,1,corrected_mean,BetweenWord,0.1,2.8333318252046418,2.466407090836429,-2.520116402273498,-0.2782868875542255,-0.3245615407985693,0.166283987186881
tr_16,2,corrected_mean,BetweenWord,0.1,2.8333318252046418,-1.2440982937673473,0.9048547378150661,-0.28797229919539863,-0.29625101967514156,0.02874832233125849
tr_16,3,corrected_mean,BetweenWord,0.1,2.8333318252046418,-0.8873111620045693,0.8813120463636164,-0.2687698919289603,-0.35939642386862397,0.33719004494602234
tr_18,1,regularized,BetweenWord,0.1,1.4783073077176128,2.830392850936869,-3.4696144693054554,-0.2781260201900433,-0.32372090878766957,0.1639360767700603
tr_18,2,regularized,BetweenWord,0.1,3.999995423700772,-1.507056393373026,1.5165431290613443,-0.28791028635476207,-0.295989386102713,0.028061170895422326
tr_18,3,regularized,BetweenWord,0.1,3.999995423700772,-1.134741704051739,1.118222562573414,-0.268726758843411,-0.35931528533713075,0.3371027391675062
tr_18,1,corrected_mean,BetweenWord,0.1,3.1594327183730524,3.0100930802724957,-3.6231865352876564,-0.2780345397913477,-0.32349614733862486,0.1635106472073364
tr_18,2,corrected_mean,BetweenWord,0.1,3.1594327183730524,-1.5394641810534921,1.524993303209715,-0.28790180829754536,-0.2959842609298193,0.0280736431635078
tr_18,3,corrected_mean,BetweenWord,0.1,3.1594327183730524,-1.1346210631839915,1.0674018560731404,-0.2687268539828335,-0.35933488494636473,0.33717520084285774
tr_20,1,regularized,BetweenWord,0.1,1.6396885776419585,2.847753430675852,-2.876972548854708,-0.2781029858499425,-0.32434985699236146,0.16629404751293345
tr_20,2,regularized,BetweenWord,0.1,3.999995423700772,-0.8281777118755991,1.095395065596765,-0.2880507168046565,-0.29618696895319785,0.02824590141207324
tr_20,3,regularized,BetweenWord,0.1,3.999995423700772,-1.2677753203266335,2.194610347610111,-0.26869955442223126,-0.35865528642300415,0.3347818428437642
tr_20,1,corrected_mean,BetweenWord,0.1,3.2132264750145008,2.957118910103318,-3.410607949004926,-0.2780515111675801,-0.3237984230564864,0.16452675152459387
tr_20,2,corrected_mean,BetweenWord,0.1,3.2132264750145008,-0.8291994633503003,1.0670767611506835,-0.2880505898924437,-0.2961977577706781,0.02828380903950409
tr_20,3,corrected_mean,BetweenWord,0.1,3.2132264750145008,-1.2810223932122162,2.2513735875837595,-0.2686967099174641,-0.35860570180935547,0.3346114357690083
tr_22,1,regularized,BetweenWord,0.1,0.5499858646613115,3.9081496327798484,-2.74999824077393,-0.27743567347614356,-0.324472808052073,0.1695424888464249
tr_22,2,regularized,BetweenWord,0.1,3.999995423700772,-2.431465613175363,2.573992904475638,-0.2875967127684552,-0.29517390609932814,0.026346592274764064
tr_22,3,regularized,BetweenWord,0.1,3.999995423700772,-1.3831120985081955,0.46737790745431507,-0.26867319896214864,-0.35949959273764637,0.3380552810118347
tr_22,1,corrected_mean,BetweenWord,0.1,2.8499922373542854,3.4560814878140036,-4.230183155322648,-0.2777413059583174,-0.3227780472089801,0.16215355902957296
tr_22,2,corrected_mean,BetweenWord,0.1,2.8499922373542854,-2.25246274321205,2.6021783714156044,-0.28766982698149773,-0.29514264453185984,0.02597706415293511
tr_22,3,corrected_mean,BetweenWord,0.1,2.8499922373542854,-1.2240003669967519,0.61819098298617,-0.2687092134143065,-0.35947012080803464,0.3377662650286182
tr_24,1,regularized,BetweenWord,0.1,0.5001558386022865,2.053386646826229,-2.594893371637732,-0.27848524841736577,-0.3245867721273986,0.16554386263555512
tr_24,2,regularized,BetweenWord,0.1,3.999995423700772,-1.7896113818098105,2.1298858631703075,-0.28782860726466447,-0.29559579912944894,0.026985475622450468
tr_24,3,regularized,BetweenWord,0.1,1.7745161286659357,0.08581615138746514,-0.260859389763032,-0.26883906549535064,-0.3595265236555639,0.3373299114588004
tr_24,1,corrected_mean,BetweenWord,0.1,2.0915557969896645,1.8724214973327231,-2.2124598299527545,-0.2785496060747662,-0.3249200838051273,0.16647116606553272
tr_24,2,corrected_mean,BetweenWord,0.1,2.0915557969896645,-1.6359679060715642,2.0849588118708127,-0.287874419701479,-0.295630577774389,0.026942852654129646
tr_24,3,corrected_mean,BetweenWord,0.1,2.0915557969896645,0.18047805477318446,-0.36279440283171177,-0.2688368369430109,-0.35951520938672227,0.3372989113948462
cnn_2,1,regularized,BetweenWord,0.1,1.5338610014501959,0.21111476816374738,-2.5266440454008268,-0.27886146087994,-0.32467777472791215,0.16429776170360708
