layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_10,3,regularized,WithinPhoneme,0.1,0.5000440276694411,1.8396015548481657,0.6574891495580355,-0.26853614251993413,-0.35946112745852016,0.3385949618749604
tr_10,1,corrected_mean,WithinPhoneme,0.1,1.6667686539720465,-0.4933762352275382,2.6561336249984344,-0.27884378001997284,-0.3244808652017332,0.16366542290630076
tr_10,2,corrected_mean,WithinPhoneme,0.1,1.6667686539720465,2.392849294284293,0.30750412175326913,-0.2875911400186066,-0.2963834909204674,0.030572398375318395
tr_10,3,corrected_mean,WithinPhoneme,0.1,1.6667686539720465,1.8812470168661377,0.8792170247643174,-0.26852238685629637,-0.35939969069951816,0.33843473874621893
tr_12,1,regularized,WithinPhoneme,0.1,0.5000460709528282,0.4484919639331029,2.2869978936355633,-0.27884743295922704,-0.32483391160189784,0.16491627035847567
tr_12,2,regularized,WithinPhoneme,0.1,0.5000775888253315,2.3013552716610035,1.2904839568890292,-0.2876324990038921,-0.2961116531159799,0.029479124026152177
tr_12,3,regularized,WithinPhoneme,0.1,0.5000459141129987,1.7524975146114292,1.1478406275893693,-0.2685683059016776,-0.3593018072589542,0.33784143312314013
tr_12,1,corrected_mean,WithinPhoneme,0.1,0.5000565246303861,0.44848812513128655,2.287003135473329,-0.278847433008196,-0.32483391259213296,0.16491627370507417
tr_12,2,corrected_mean,WithinPhoneme,0.1,0.5000565246303861,2.301353389770265,1.2904666824411761,-0.2876324971004936,-0.2961116557740422,0.029479140079871183
tr_12,3,corrected_mean,WithinPhoneme,0.1,0.5000565246303861,1.7524793606907016,1.1478422287245604,-0.268568305916521,-0.35930180699077147,0.33784143205063505
tr_14,1,regularized,WithinPhoneme,0.1,1.4118021758400272,3.7047618252825366e-05,2.183499540811349,-0.2788654396389601,-0.3249265782234722,0.16517334899636998
tr_14,2,regularized,WithinPhoneme,0.1,0.5001429972215297,1.9512978685885358,0.7406164948736468,-0.2877697644412953,-0.2963044129797863,0.029657905704795005
tr_14,3,regularized,WithinPhoneme,0.1,0.5000546200783275,1.8415930167314212,0.564598756339736,-0.26854002161392704,-0.3594816886230941,0.3386521921857574
tr_14,1,corrected_mean,WithinPhoneme,0.1,0.803999931046628,-0.19420091719943483,2.3129391626862277,-0.27886207275315983,-0.3248221391255111,0.16481289807034363
tr_14,2,corrected_mean,WithinPhoneme,0.1,0.803999931046628,1.947057680432429,0.8619906672577418,-0.28777129572187216,-0.29627046238973975,0.029534449037203314
tr_14,3,corrected_mean,WithinPhoneme,0.1,0.803999931046628,1.831227605349493,0.5971018930879907,-0.26854329829544055,-0.3594749254026386,0.3386106735278075
tr_16,1,regularized,WithinPhoneme,0.1,3.999995423700772,-0.3356298404207531,2.204991583042324,-0.2788553840320583,-0.32492251693316215,0.16520080134370946
tr_16,2,regularized,WithinPhoneme,0.1,1.492915195717736,1.680138809846938,0.9247862328056552,-0.2878601509272891,-0.2962498667939836,0.02914511035886181
tr_16,3,regularized,WithinPhoneme,0.1,1.2030483160097447,1.2469184198027565,0.21787648532663928,-0.2687021748520403,-0.35953021095944176,0.33802493841895975
tr_16,1,corrected_mean,WithinPhoneme,0.1,2.2319863118094174,-0.34394671845457137,2.043103141206087,-0.27885487762209094,-0.32504230819467683,0.16563250019667908
tr_16,2,corrected_mean,WithinPhoneme,0.1,2.2319863118094174,1.8475900836320323,0.8513749562094698,-0.28780764203516074,-0.2962728508643664,0.02941273125809313
tr_16,3,corrected_mean,WithinPhoneme,0.1,2.2319863118094174,1.4089588215560471,0.37964155582956977,-0.26866401066921447,-0.3595130181009496,0.33815101325048924
tr_18,1,regularized,WithinPhoneme,0.1,3.999995423700772,-0.04069088289977627,2.4237620432332627,-0.2788652919811579,-0.32475764752546793,0.16456818709232143
tr_18,2,regularized,WithinPhoneme,0.1,0.500017179641044,2.278599788133066,0.663249198441272,-0.2876526111168415,-0.29632301512399806,0.03014192700526103
tr_18,3,regularized,WithinPhoneme,0.1,1.0286688438614628,1.8896137004650921,0.26368744509520736,-0.2685255401095313,-0.3595263097696705,0.33889055626894965
tr_18,1,corrected_mean,WithinPhoneme,0.1,1.8428938157344261,-0.16357417287415515,2.4835381145557074,-0.2788630492048861,-0.324705653325819,0.1643911025560489
tr_18,2,corrected_mean,WithinPhoneme,0.1,1.8428938157344261,2.127999716936275,0.8030720681040205,-0.2877115235249833,-0.2962873024031042,0.029806866172936635
tr_18,3,corrected_mean,WithinPhoneme,0.1,1.8428938157344261,1.9960751872468805,0.1913212574104331,-0.2684895705832373,-0.3595321565810113,0.3390917040092211
tr_20,1,regularized,WithinPhoneme,0.1,0.5000208630134528,0.8053884728017153,0.8581089364595673,-0.2788076098654762,-0.32564224953659243,0.16798192737175932
tr_20,2,regularized,WithinPhoneme,0.1,0.5001882437382269,1.4129003268905724,0.7904785818933637,-0.2879342886226202,-0.2962907927770884,0.02902226127510856
tr_20,3,regularized,WithinPhoneme,0.1,0.8628860560552168,1.0585330685645142,0.5590565200585728,-0.26874096939880676,-0.3594832623755371,0.3376570873422371
tr_20,1,corrected_mean,WithinPhoneme,0.1,0.6210317209356323,0.7647607929088803,0.9022824070514796,-0.27881329330272153,-0.3256288046122042,0.1679098968163356
tr_20,2,corrected_mean,WithinPhoneme,0.1,0.6210317209356323,1.413951254169481,0.8089712627645116,-0.28793403412509866,-0.29628560499343504,0.029005153537035054
tr_20,3,corrected_mean,WithinPhoneme,0.1,0.6210317209356323,1.0097406960617001,0.6129600954868724,-0.26874986582164223,-0.35947208230665634,0.33757120662237855
tr_22,1,regularized,WithinPhoneme,0.1,0.8362817129538812,0.435962222491173,2.443184844236418,-0.2788484833163409,-0.3247406453609432,0.16457741314855842
tr_22,2,regularized,WithinPhoneme,0.1,0.8356837587416435,1.8069873700852084,1.0727822950403223,-0.28782263337612823,-0.296198570402868,0.02910103673394599
tr_22,3,regularized,WithinPhoneme,0.1,1.2023390162940388,2.562268210084692,0.5147864511969333,-0.26826207875669333,-0.35949161653978184,0.34007616061840523
tr_22,1,corrected_mean,WithinPhoneme,0.1,0.9581014959965212,0.4566694521178057,2.4700115858101332,-0.2788468330086563,-0.3247179294254743,0.16450284165642284
tr_22,2,corrected_mean,WithinPhoneme,0.1,0.9581014959965212,1.8260236448325915,1.1053970765233891,-0.287816491069366,-0.29618609573857435,0.029079656409233306
tr_22,3,corrected_mean,WithinPhoneme,0.1,0.9581014959965212,2.496528863388983,0.4918897641820781,-0.26829159280345233,-0.3594957204605675,0.3399440388873101
tr_24,1,regularized,WithinPhoneme,0.1,2.1218190984520153,2.534048959661852e-07,-1.8021864513389696,-0.27886543964786886,-0.3251956324379051,0.16613816630895056
tr_24,2,regularized,WithinPhoneme,0.1,3.999995423700772,-1.9790326338151043,1.5808595845425601,-0.2877564100781743,-0.2959691643514142,0.028540647525484204
tr_24,3,regularized,WithinPhoneme,0.1,3.999995423700772,-0.5641785072848545,-0.7341249105436239,-0.26881145320757355,-0.35944206322456596,0.3371530823391232
tr_24,1,corrected_mean,WithinPhoneme,0.1,3.3739366486178533,0.13069689011711746,-1.7885043219696033,-0.2788639187023345,-0.3252008608353584,0.1661632754378846
tr_24,2,corrected_mean,WithinPhoneme,0.1,3.3739366486178533,-1.957612238886169,1.503065353981608,-0.2877645011442441,-0.29601036473299114,0.028654902032595447
tr_24,3,corrected_mean,WithinPhoneme,0.1,3.3739366486178533,-0.6276696061170136,-0.7014887901448639,-0.26880472251735305,-0.3594505550380684,0.33721815476982026
cnn_2,1,regularized,WithinPhoneme,0.1,3.999995423700772,-0.8724527372845544,0.635016137955264,-0.2787973563617135,-0.3256998387105053,0.16823144581019706
cnn_2,2,regularized,WithinPhoneme,0.1,0.500006753326185,2.2213085314262466,-1.8940122713584482,-0.2876743868214059,-0.29576616477753015,0.02812825307644715
cnn_2,3,regularized,WithinPhoneme,0.1,3.999995423700772,-1.1700325426260305,0.5591476250479533,-0.2687186768465704,-0.3594831022455318,0.33776746173391187
cnn_2,1,corrected_mean,WithinPhoneme,0.1,2.8333325335759096,-0.8460732966986592,0.7184803289310061,-0.27880142449326434,-0.3256803015239371,0.16814432392473427
cnn_2,2,corrected_mean,WithinPhoneme,0.1,2.8333325335759096,1.5238926698703033,-1.9621730782935503,-0.28790534812596447,-0.29571706404241993,0.027132930900045937
cnn_2,3,corrected_mean,WithinPhoneme,0.1,2.8333325335759096,-1.1036480630573353,0.635947673777035,-0.2687320332326679,-0.35946680298222455,0.33764032020328055
cnn_3,1,regularized,WithinPhoneme,0.1,1.9463318287189075,1.6128480521221378,-1.4655795143482215,-0.2786327603380947,-0.3253972369192767,0.1678355284728102
cnn_3,2,regularized,WithinPhoneme,0.1,0.7292617356279559,0.677082332037027,-0.5557835772921794,-0.28807035777234186,-0.29634579185128,0.028727128132628364
cnn_3,3,regularized,WithinPhoneme,0.1,3.999995423700772,-0.9274679881916854,1.8108883522090364,-0.2687638968796073,-0.35895429340169543,0.3355748207598319
cnn_3,1,corrected_mean,WithinPhoneme,0.1,2.225196329349212,1.7066768220789597,-1.5058005985976604,-0.27860479721558284,-0.3253765666207855,0.16787855009191005
cnn_3,2,corrected_mean,WithinPhoneme,0.1,2.225196329349212,0.7428666761704855,0.12162081404908474,-0.2880620941422953,-0.2963974143734344,0.028935845432761828
cnn_3,3,corrected_mean,WithinPhoneme,0.1,2.225196329349212,-0.975373030289995,1.6559478793010707,-0.26875587622395297,-0.3590499644194847,0.3359706565831146
cnn_4,1,regularized,WithinPhoneme,0.1,1.129900471283164,0.6957655048975752,1.0625254630001595,-0.278822292074716,-0.32557438885189927,0.16767704055978108
cnn_4,2,regularized,WithinPhoneme,0.1,0.500421357862607,1.455082522253641,0.35818799460209044,-0.2879234366591124,-0.296377583462036,0.029362482266189805
cnn_4,3,regularized,WithinPhoneme,0.1,0.7421292740250387,1.0024729693149153,0.615569328986006,-0.26875863382515086,-0.3594713980467114,0.3375250235889222
cnn_4,1,corrected_mean,WithinPhoneme,0.1,0.7908170343902698,0.6024266880488887,1.0705999546421834,-0.2788330838321055,-0.32557137109490025,0.16762102480972962
cnn_4,2,corrected_mean,WithinPhoneme,0.1,0.7908170343902698,1.4795058965780696,0.4456291955456295,-0.2879171417965379,-0.29636531114448494,0.02934236320641556
cnn_4,3,corrected_mean,WithinPhoneme,0.1,0.7908170343902698,0.9702137757396603,0.627299698275242,-0.2687574264895071,-0.3594688139656337,0.3375214172162351
cnn_5,1,regularized,WithinPhoneme,0.1,3.999995423700772,-2.141685493263028,2.6144153589371633,-0.2784542278992922,-0.3245726641376611,0.1656230418417222
cnn_5,2,regularized,WithinPhoneme,0.1,0.5000095533016985,0.44672957878548814,0.045545668388409365,-0.2880934166542605,-0.296399628856519,0.028831662655543117
cnn_5,3,regularized,WithinPhoneme,0.1,1.5592988979516855,1.864359425265782,-1.3867531568840514,-0.26853486968359674,-0.3591959106025126,0.3376136627088241
cnn_5,1,corrected_mean,WithinPhoneme,0.1,2.019767958318052,-2.007134603235512,2.441312963212195,-0.2785036598435291,-0.32472921500921503,0.1659782682628182
cnn_5,2,corrected_mean,WithinPhoneme,0.1,2.019767958318052,0.42094852237927743,0.39206282707802886,-0.2880953822512277,-0.29637324061610243,0.0287330477156214
cnn_5,3,corrected_mean,WithinPhoneme,0.1,2.019767958318052,1.9823091703317608,-1.452094371287365,-0.26849500561041356,-0.3591630528712751,0.3376898838573591
cnn_6,1,regularized,WithinPhoneme,0.1,3.999995423700772,-1.2171503697996873,2.552187895693153,-0.2787324981488951,-0.32464213143349063,0.1647085775411492
cnn_6,2,regularized,WithinPhoneme,0.1,0.6438967384223208,0.10867264427294604,1.540811467220713,-0.28811004780579885,-0.29598751508600024,0.027341869331510477
cnn_6,3,regularized,WithinPhoneme,0.1,0.7717869769408799,3.0981666381318598,-1.96498776846003,-0.2679859435203153,-0.3588474286270518,0.33905317537615015
