layer,fold,type,method,alpha,tau,z_train,z_test,poll_train,poll_test,optimism
tr_18,3,corrected_mean,WithinSentence,0.1,3.1293029259007885,-1.4142225493694993,0.3237617709105131,-0.26866165048098223,-0.3595199477399322,0.33818856206789194
tr_20,1,regularized,WithinSentence,0.1,0.5000337570648745,0.5531391949670831,-1.871181732473647,-0.27883818655870946,-0.32517085299652654,0.16616327558873192
tr_20,2,regularized,WithinSentence,0.1,0.5000506431006698,0.6451873677064173,-1.0933738222321883,-0.288074172148515,-0.29618940999610743,0.028170654061304302
tr_20,3,regularized,WithinSentence,0.1,3.999995423700772,-2.215843653674572,0.9359650604505384,-0.26840488499749116,-0.3593833006299857,0.3389596118317479
tr_20,1,corrected_mean,WithinSentence,0.1,1.6666932746221057,0.5436641794793421,-1.9332461906541074,-0.2788391130254931,-0.325126795108112,0.16600139621871132
tr_20,2,corrected_mean,WithinSentence,0.1,1.6666932746221057,0.4959766107094731,-1.000762857942437,-0.2880892803465959,-0.29622377380363624,0.028236015749193537
tr_20,3,corrected_mean,WithinSentence,0.1,1.6666932746221057,-2.1465234279949854,1.1769207866119642,-0.2684323843611738,-0.359292969604862,0.3384859299295125
tr_22,1,regularized,WithinSentence,0.1,0.8672183465514394,1.1377537422172408,0.8304044853892184,-0.27875008990613265,-0.3256501748743656,0.16825137162835088
tr_22,2,regularized,WithinSentence,0.1,1.4019147843089736,1.9761669618381765,0.3321235224700302,-0.28776559654138867,-0.296380671235191,0.029937820216682027
tr_22,3,regularized,WithinSentence,0.1,0.5000059042651545,0.9211670021585333,0.4469028269244529,-0.2687650448180317,-0.3595032024361586,0.3376114541962161
tr_22,1,corrected_mean,WithinSentence,0.1,0.9230463450418559,1.1461734614276509,0.8182736740553083,-0.2787483803256431,-0.3256536290475711,0.16827092830864798
tr_22,2,corrected_mean,WithinSentence,0.1,0.9230463450418559,1.7823822651601957,0.5577585135762618,-0.28782996846649755,-0.2963456037293736,0.02958564498424427
tr_22,3,corrected_mean,WithinSentence,0.1,0.9230463450418559,0.63362062251218,0.991784439052921,-0.26880437430480797,-0.359364420024359,0.3368994494742164
tr_24,1,regularized,WithinSentence,0.1,1.289805680526845,1.9454173974234095,-1.7667272934183462,-0.2785218067492345,-0.325212757253181,0.16763840163504481
tr_24,2,regularized,WithinSentence,0.1,0.5000126520185092,1.3497296865698314,-0.4303050807344013,-0.28794915290844764,-0.29636738677936436,0.029235140252672563
tr_24,3,regularized,WithinSentence,0.1,3.999995423700772,-1.4206893928417252,1.7523835366637122,-0.2686597077145549,-0.3589670372184121,0.33614020603270667
tr_24,1,corrected_mean,WithinSentence,0.1,1.9299379187487087,2.003621527720814,-1.8802722115041828,-0.27849822691008275,-0.32512990497479716,0.16743976642899824
tr_24,2,corrected_mean,WithinSentence,0.1,1.9299379187487087,0.4473088987571236,0.11241756439111612,-0.2880932363722111,-0.29639779201357674,0.028825930611700603
tr_24,3,corrected_mean,WithinSentence,0.1,1.9299379187487087,-1.3668491431420118,2.105140519835627,-0.2686737566852238,-0.3587116915324487,0.3351199460567809
cnn_2,1,regularized,WithinSentence,0.1,3.999995423700772,-1.3409901559739912,-1.5456408258880554,-0.27870785389950514,-0.3253636057052153,0.16740020474102962
cnn_2,2,regularized,WithinSentence,0.1,3.999995423700772,-1.0113228263279292,-1.5268317928927564,-0.288021390709421,-0.2960013506011139,0.027706136242303225
cnn_2,3,regularized,WithinSentence,0.1,3.999995423700772,-2.5977145865083195,0.13065518608625584,-0.26826081629322146,-0.35953562590586086,0.34024652155263635
cnn_2,1,corrected_mean,WithinSentence,0.1,3.999995423700772,-1.3409901559739912,-1.5456408258880554,-0.27870785389950514,-0.3253636057052153,0.16740020474102962
cnn_2,2,corrected_mean,WithinSentence,0.1,3.999995423700772,-1.0113228263279292,-1.5268317928927564,-0.288021390709421,-0.2960013506011139,0.027706136242303225
cnn_2,3,corrected_mean,WithinSentence,0.1,3.999995423700772,-2.5977145865083195,0.13065518608625584,-0.26826081629322146,-0.35953562590586086,0.34024652155263635
cnn_3,1,regularized,WithinSentence,0.1,3.999995423700772,-0.07602338398880493,-2.4805222649311305,-0.27886492441606914,-0.32469768291738377,0.1643546910651686
